,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
3853,3853,3853,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:52,530,,"Me finally meeting my friends after the lockdown. #TheNewNormal
#Lockdown4 #Lockdownextention #NarendraModi #coronavirusinindia pic.twitter.com/wvdiip0qx8","['#thenewnormal', '#lockdown4', '#lockdownextention', '#narendramodi', '#coronavirusinindia']",[],146387752.0,146387752.0,chicsterdiaries,The Chicster Diaries,2,23,https://twitter.com/chicsterdiaries/status/1260274039622254592,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '146387752', 'username': 'chicsterdiaries'}]",,,,,final   meet   friend   lockdown   thenewnorm   lockdown   lockdownextent   narendramodi   coronavirusinindia  ,-1
3872,3872,3872,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:47,530,,"When people around me try and guess when the lockdown will get over 
#Lockdown4 #Lockdownextention #NarendraModi #coronavirusinindia #PMModi pic.twitter.com/D4xFRhP0R0","['#lockdown4', '#lockdownextention', '#narendramodi', '#coronavirusinindia', '#pmmodi']",[],146387752.0,146387752.0,chicsterdiaries,The Chicster Diaries,2,23,https://twitter.com/chicsterdiaries/status/1260273008339345408,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '146387752', 'username': 'chicsterdiaries'}]",,,,,peopl   around   tri   guess   lockdown   get   lockdown   lockdownextent   narendramodi   coronavirusinindia   pmmodi  ,1
3873,3873,3873,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:47,530,,"Amidst this #Lockdown3 , our prime minister #NarendraModi just initiated the resurgence plans of India , i.e #MakeInIndia 2.0 ! And probably, this will certainly be a game changer for the Indian Economy! #Covid_19india #lockdownindia #AtmanirbharBharat","['#lockdown3', '#narendramodi', '#makeinindia', '#covid_19india', '#lockdownindia', '#atmanirbharbharat']",[],540657453.0,540657453.0,bothrapinkz,Priyank Bothra,2,23,https://twitter.com/bothrapinkz/status/1260273005361418241,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '540657453', 'username': 'bothrapinkz'}]",,,,,amidst   lockdown   prime   minist   narendramodi   initi   resurg   plan   india   e   makeinindia   probabl   certainli   game   changer   indian   economi   covid   india   lockdownindia   atmanirbharbharat  ,-1
3930,3930,3930,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:39,530,,"India has crossed the mark of 74,243 Covid19 cases, 47520 cases are still active and 24304 patients have been recovered from coronavirus and deathtoll rises to 2415 total test conducted for the coronavirus is 17,59,579 so far.
#AatmanirbharBharat #PMModi #Lockdown4 #NarendraModi pic.twitter.com/FgSrC53rpR","['#aatmanirbharbharat', '#pmmodi', '#lockdown4', '#narendramodi']",[],3006823254.0,3006823254.0,RAHULGUPTA0908,Rahul,2,23,https://twitter.com/RAHULGUPTA0908/status/1260271009807994880,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3006823254', 'username': 'RAHULGUPTA0908'}]",,,,,india   cross   mark   covid   case   case   still   activ   patient   recov   coronaviru   deathtol   rise   total   test   conduct   coronaviru   far   aatmanirbharbharat   pmmodi   lockdown   narendramodi  ,-1
3959,3959,3959,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:32,530,,"Could not expect a scenario like this earlier.. our forces confronting the dragon.
#Indian jets conduct sorties over Ladakh, amid heightened tensions on ground with #Chinese troops
#NarendraModi
#lockdown
 https://timesofindia.indiatimes.com/india/indian-jets-conduct-sorties-over-ladakh-amid-heightened-tensions-on-ground-with-chinese-troops/articleshow/75700482.cms?utm_campaign=andapp&utm_medium=referral&utm_source=native_share_trayÂ â¦
Download the TOI app now:
 https://timesofindia.onelink.me/efRt/installtoiÂ ","['#indian', '#chinese', '#narendramodi', '#lockdown']",[],70174720.0,70174720.0,ASHIM217,Ashim,2,23,https://twitter.com/ASHIM217/status/1260269234950557696,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '70174720', 'username': 'ASHIM217'}]",,,,,could   expect   scenario   like   earlier   forc   confront   dragon   indian   jet   conduct   sorti   ladakh   amid   heighten   tension   ground   chines   troop   narendramodi   lockdown   download   toi   app  ,1
4013,4013,4013,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:21,530,,Great announcement by @PMOIndia ! Bringing positivity back in the economy. Itâs time to put corona aside and get back to work and make India shine #NarendraModi,['#narendramodi'],[],66320283.0,66320283.0,rachitgold,Rachit Mathur,2,23,https://twitter.com/rachitgold/status/1260266291690188803,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '66320283', 'username': 'rachitgold'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,great   announc   bring   posit   back   economi   time   put   corona   asid   get   back   work   make   india   shine   narendramodi  ,1
4027,4027,4027,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:18,530,,"On behalf of all the people of our country I thank the honourable prime minister Sri Narendra Modiji on his decision to take care of the economic crisis caused during the lockdown period.
#narendramodi #NaMo #bjpkarnataka #nammahassana #preethamjgowda pic.twitter.com/41bg2UkTHL","['#narendramodi', '#namo', '#bjpkarnataka', '#nammahassana', '#preethamjgowda']",[],1.00043e+18,1.00043e+18,nimmapreetham,Preetham J Gowda,2,23,https://twitter.com/nimmapreetham/status/1260265512967081984,False,43,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1000430617056694280', 'username': 'nimmapreetham'}]",,,,,behalf   peopl   countri   thank   honour   prime   minist   sri   narendra   modiji   decis   take   care   econom   crisi   caus   lockdown   period   narendramodi   namo   bjpkarnataka   nammahassana   preethamjgowda  ,1
4037,4037,4037,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:16,530,,"Vocal for local ððð
#VocalForLocal #Atamnirbharbharat #NarendraModi 
Please support this local products.... 
âºâº
@nerit_sharma_ @its_hjbhai_009 @MrHimanshu127
#Memes #coronavirus #ModiMangalSandesh @imVkohli pic.twitter.com/6OtLDVr0t1","['#vocalforlocal', '#atamnirbharbharat', '#narendramodi', '#memes', '#coronavirus', '#modimangalsandesh']",[],1.14633e+18,1.14633e+18,civilengg_surya,Suryakant Kumar Singh,2,23,https://twitter.com/civilengg_surya/status/1260265001165770754,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1146334443365212160', 'username': 'civilengg_surya'}, {'user_id': '2518258866', 'username': 'nerit_sharma_'}, {'user_id': '1151038143996428288', 'username': 'its_hjbhai_009'}, {'user_id': '262528245', 'username': 'MrHimanshu127'}, {'user_id': '71201743', 'username': 'imVkohli'}]",,,,,vocal   local   vocalforloc   atamnirbharbharat   narendramodi   pleas   support   local   product   meme   coronaviru   modimangalsandesh  ,-1
4145,4145,4145,1.26026e+18,1.26026e+18,1589300000000.0,12-05-2020 22:54,530,,"Hoping that the special #EconomicPackage of Rs. 20 Lakh Crore announced by @narendramodi ji will indeed attenuate the difficulties of workers, labourers & people who are really in need of that.
#atmanirbharbharat #EconomicPackage #NarendraModi #lockdown
@nsitharaman @FinMinIndia","['#economicpackage', '#atmanirbharbharat', '#economicpackage', '#narendramodi', '#lockdown']",[],545741307.0,545741307.0,deepakllc,"Deepak Khandelwal (Stay Home, Stay Safeð ) ð®ð³",2,22,https://twitter.com/deepakllc/status/1260259550118068225,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '545741307', 'username': 'deepakllc'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '58243368', 'username': 'nsitharaman'}, {'user_id': '2613904818', 'username': 'FinMinIndia'}]",,,,,hope   special   economicpackag   r   lakh   crore   announc   ji   inde   attenu   difficulti   worker   labour   peopl   realli   need   atmanirbharbharat   economicpackag   narendramodi   lockdown  ,-1
4187,4187,4187,1.26026e+18,1.26026e+18,1589300000000.0,12-05-2020 22:45,530,,"Opportunity for every Indian ð
.
.
#Localvocal #Narendramodi #Lockdown #Creativity #Ideation #Digitalmedia #Media #India #Lockdown4 #20lakhcrore 
.
.
Sky Media 
Jodhpur pic.twitter.com/Qzjul4TuQz","['#localvocal', '#narendramodi', '#lockdown', '#creativity', '#ideation', '#digitalmedia', '#media', '#india', '#lockdown4', '#20lakhcrore']",[],270202056.0,270202056.0,liladhar1988,Liladhar Sankhala,2,22,https://twitter.com/liladhar1988/status/1260257420179320834,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '270202056', 'username': 'liladhar1988'}]",,,,,opportun   everi   indian   localvoc   narendramodi   lockdown   creativ   ideat   digitalmedia   medium   india   lockdown   lakhcror   sky   medium   jodhpur  ,1
4221,4221,4221,1.26026e+18,1.26026e+18,1589300000000.0,12-05-2020 22:37,530,,"@narendramodi
 https://youtu.be/8J6ype7pN58Â 

Hereâs our own composition âHUM BHARAT HAINð®ð³ð®ð³â, dedicated to corona warriorsâ¤ï¸. #trend #NarendraModi #CoronaWarriorsIndia
@AmitShah @ArvindKejriwal @harishrawatcmuk @RahulGandhi pic.twitter.com/acF8TqiPP2","['#trend', '#narendramodi', '#coronawarriorsindia']",[],2422167421.0,2422167421.0,The_Anuragsingh,Anurag Singh,2,22,https://twitter.com/The_Anuragsingh/status/1260255189753196546,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2422167421', 'username': 'The_Anuragsingh'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '2431635092', 'username': 'harishrawatcmuk'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,composit   hum   bharat   hain   dedic   corona   warrior   trend   narendramodi   coronawarriorsindia  ,0
5520,5520,5520,1.26136e+18,1.26136e+18,1589570000000.0,15-05-2020 23:45,530,,"#RahulGandhi : PM show some courage & set up press conference 

#NarendraModi : #Courage means what?
I am only expert in phekna. Because I am big #Feku #Pheku
#RahulSpeaksForIndia
#RahulShowsTheWay
#lockdown
#COVID
#AatmaNirbharDesh
#AatmaNirbharBano
#GoBJPGoCorona
@RahulGandhi pic.twitter.com/jhPToQ2IDs","['#rahulgandhi', '#narendramodi', '#courage', '#feku', '#pheku', '#rahulspeaksforindia', '#rahulshowstheway', '#lockdown', '#covid', '#aatmanirbhardesh', '#aatmanirbharbano', '#gobjpgocorona']",[],514326262.0,514326262.0,parveezjaleel,Parvez Ù¾Ø±ÙÛØ²,5,23,https://twitter.com/parveezjaleel/status/1261359503330574337,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '514326262', 'username': 'parveezjaleel'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,rahulgandhi   pm   show   courag   set   press   confer   narendramodi   courag   mean   expert   phekna   big   feku   pheku   rahulspeaksforindia   rahulshowstheway   lockdown   covid   aatmanirbhardesh   aatmanirbharbano   gobjpgocorona  ,-1
5916,5916,5916,1.26133e+18,1.26133e+18,1589560000000.0,15-05-2020 22:00,530,,#RahulGandhi #NarendraModi #RSS I think one day Rahul say covid 19 is modi and Rss virus creating to kill Muslim from India and Pakistan ð,"['#rahulgandhi', '#narendramodi', '#rss']",[],620264927.0,620264927.0,Anuragkapoor9,Anuragkapoor,5,22,https://twitter.com/Anuragkapoor9/status/1261333155971100672,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '620264927', 'username': 'Anuragkapoor9'}]",,,,,rahulgandhi   narendramodi   r   think   one   day   rahul   say   covid   modi   r   viru   creat   kill   muslim   india   pakistan  ,-1
333,333,333,1.25736e+18,1.25724e+18,1588610000000.0,04-05-2020 23:01,530,,That is enough for our pm to travel after lockdown. #PMCaresFunds,['#pmcaresfunds'],[],39523368.0,39523368.0,touryest,Mohan Medhe,1,23,https://twitter.com/touryest/status/1257362185598230530,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '39523368', 'username': 'touryest'}, {'user_id': '1426325815', 'username': 'oj_not_simpson'}, {'user_id': '2351052876', 'username': 'pratikjain164'}]",,,,,enough   pm   travel   lockdown   pmcaresfund  ,1
452,452,452,1.25774e+18,1.25774e+18,1588700000000.0,05-05-2020 23:48,530,,"Inspired by Narendra Modi Ji 

05.05.2020.  5th May  2020 ...

Jaan bhi jahaan bhi.

Fight with Corona
#pmcares
#indiagives
#zeebusiness
#aajtak
#abpnews

Donate dailly .... for man kind - I m doing this Starting from 28th march to till date. 
And I will do dailly further also pic.twitter.com/8pN4vDa1X9","['#pmcares', '#indiagives', '#zeebusiness', '#aajtak', '#abpnews']",[],1.04973e+18,1.04973e+18,sanjayvkhareho1,sanjayvkhare@hotmail.com,2,23,https://twitter.com/sanjayvkhareho1/status/1257736505294041092,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1049733158013476864', 'username': 'sanjayvkhareho1'}]",,,,,inspir   narendra   modi   ji   th   may   jaan   bhi   jahaan   bhi   fight   corona   pmcare   indiag   zeebusi   aajtak   abpnew   donat   dailli   man   kind   start   th   march   till   date   dailli   also  ,-1
455,455,455,1.25774e+18,1.25774e+18,1588700000000.0,05-05-2020 23:48,530,,"Inspired by Narendra Modi Ji 

05.05.2020.  5th May  2020 ...

Jaan bhi jahaan bhi.

Fight with Corona
#pmcares
#indiagives
#zeebusiness
#aajtak
#abpnews

Donate dailly .... for man kind - I m doing this Starting from 28th march to till date. 
And I will do dailly further also pic.twitter.com/auyKRYQVkY","['#pmcares', '#indiagives', '#zeebusiness', '#aajtak', '#abpnews']",[],1.04973e+18,1.04973e+18,sanjayvkhareho1,sanjayvkhare@hotmail.com,2,23,https://twitter.com/sanjayvkhareho1/status/1257736396745461761,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1049733158013476864', 'username': 'sanjayvkhareho1'}]",,,,,inspir   narendra   modi   ji   th   may   jaan   bhi   jahaan   bhi   fight   corona   pmcare   indiag   zeebusi   aajtak   abpnew   donat   dailli   man   kind   start   th   march   till   date   dailli   also  ,-1
540,540,540,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:32,530,,"The PM can urge money to be donated online to his fund from all.

The PM can't instruct to distribute reasonable amount of money to the needy people's bank account.

Thus actually #PMCARES
#PMDoesNotCare #ShameOnGodiMedia #lockdown  https://twitter.com/the_hindu/status/1257729288582893568Â â¦","['#pmcares', '#pmdoesnotcare', '#shameongodimedia', '#lockdown']",[],8.73538e+17,8.73538e+17,yepmesm,Sailesh Mahapatra,2,23,https://twitter.com/yepmesm/status/1257732371975221248,False,0,0,0,https://twitter.com/the_hindu/status/1257729288582893568,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '873537978391568384', 'username': 'yepmesm'}]",,,,,pm   urg   money   donat   onlin   fund   pm   instruct   distribut   reason   amount   money   needi   peopl   bank   account   thu   actual   pmcare   pmdoesnotcar   shameongodimedia   lockdown  ,1
