,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
2081,2081,2081,1.2635e+18,1.2635e+18,1590080000000.0,21-05-2020 21:27,530,,My child patients are getting scared with the #PPE... sadly canât even have a good eye contact to soothe them. All for good though with dental procedures started at #AIIMS New Delhi #Covid_19 #COVID19India #coronavirus #Dentistry #pediatricdentistry pic.twitter.com/wCORQthWmN,"['#ppe', '#aiims', '#covid_19', '#covid19india', '#coronavirus', '#dentistry', '#pediatricdentistry']",[],101453787.0,101453787.0,drnitesht,Nitesh,4,21,https://twitter.com/drnitesht/status/1263499094498119681,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '101453787', 'username': 'drnitesht'}]",,,,,child   patient   get   scare   ppe   sadli   even   good   eye   contact   sooth   good   though   dental   procedur   start   aiim   new   delhi   covid   covidindia   coronaviru   dentistri   pediatricdentistri  ,1
2190,2190,2190,1.2639e+18,1.2639e+18,1590170000000.0,22-05-2020 23:45,530,,Creative poster against BJP by a Mazdoor.#COVID19 #COVIDã¼19 #COVID19India #Covid19Karnataka #Covid_19india #MigrantWorkers #ModiGovtFailedLockdown #BJPFailsIndia https://twitter.com/pbhushan1/status/1263663438049525761Â â¦,"['#covid19', '#covidã¼19', '#covid19india', '#covid19karnataka', '#covid_19india', '#migrantworkers', '#modigovtfailedlockdown', '#bjpfailsindia']",[],91771806.0,91771806.0,DREAMYPRADEEP,à²ªà³à²°à²¦à³à²ªà³,5,23,https://twitter.com/DREAMYPRADEEP/status/1263896219513950208,False,0,0,0,https://twitter.com/pbhushan1/status/1263663438049525761,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '91771806', 'username': 'DREAMYPRADEEP'}]",,,,,creativ   poster   bjp   mazdoor   covid   covid   covidindia   covidkarnataka   covid   india   migrantwork   modigovtfailedlockdown   bjpfailsindia  ,-1
2319,2319,2319,1.26389e+18,1.26389e+18,1590170000000.0,22-05-2020 23:11,530,,"#Covid19India #CoronaVirus 
Date - New Cases (Total Cases)

18 May - +5242 (96169) 
19 May - +4970 (101139) 
20 May - +5611 (106750) 
21 May - +5609 (112359) 
22 May - +6088 (118447)

Source: @MoHFW_INDIA","['#covid19india', '#coronavirus']",[],7.86804e+17,7.86804e+17,rohan_m01,Rohan Malhotra,5,23,https://twitter.com/rohan_m01/status/1263887641768050689,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '786803503016456197', 'username': 'rohan_m01'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,,covidindia   coronaviru   date   new   case   total   case   may   may   may   may   may   sourc  ,-1
3446,3446,3446,1.26462e+18,1.26462e+18,1590340000000.0,24-05-2020 23:45,530,,"HIGHEST ever spike in Covid cases in Bengal at 208 in last 24 hours. 
BENGAL COVID ALERT 24/5
New cases 208
Total active cases  2056
Death 3
Total death 200
Comorbidity 72
Sample tested 9216
Total sample tested 1,38,824
% sample testing +ve 2.64 
#BengalFightsCorona
#COVID19India","['#bengalfightscorona', '#covid19india']",[],54894351.0,54894351.0,Monideepa62,Monideepa Banerjie,7,23,https://twitter.com/Monideepa62/status/1264621120633913344,False,37,5,9,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '54894351', 'username': 'Monideepa62'}]",,,,,highest   ever   spike   covid   case   bengal   last   hour   bengal   covid   alert   new   case   total   activ   case   death   total   death   comorbid   sampl   test   total   sampl   test   sampl   test   bengalfightscorona   covidindia  ,-1
3537,3537,3537,1.26461e+18,1.26461e+18,1590340000000.0,24-05-2020 23:15,530,,"#SOP ready, quarantine centers prepared, now waiting for the air passengers, #Assam shows how things shud be done #COVID19India #Assam https://twitter.com/himantabiswa/status/1264592818221150208Â â¦","['#sop', '#assam', '#covid19india', '#assam']",[],61452048.0,61452048.0,payaltalk,Payal Agarwal,7,23,https://twitter.com/payaltalk/status/1264613456860327937,False,3,0,0,https://twitter.com/himantabiswa/status/1264592818221150208,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '61452048', 'username': 'payaltalk'}]",,,,,sop   readi   quarantin   center   prepar   wait   air   passeng   assam   show   thing   shud   done   covidindia   assam  ,0
3681,3681,3681,1.2646e+18,1.2646e+18,1590340000000.0,24-05-2020 22:34,530,,"a corona canât scare u.. when your whole life has been filled with viruses
ð¤·ð»ââï¸ð #corona #COVID19India","['#corona', '#covid19india']",[],1490524549.0,1490524549.0,nitesh_swami1,NITESH SWAMI,7,22,https://twitter.com/nitesh_swami1/status/1264603222439866371,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1490524549', 'username': 'nitesh_swami1'}]",,,,,corona   scare   u   whole   life   fill   viru   corona   covidindia  ,-1
3797,3797,3797,1.26459e+18,1.26459e+18,1590340000000.0,24-05-2020 22:01,530,,"#Covid19India #CoronaVirus 
Date - New Cases (Total Cases)

20 May - +5611 (106750) 
21 May - +5609 (112359) 
22 May - +6088 (118447)
23 May - +6654 (125101)
24 May - +6767 (131868)

Source: @MoHFW_INDIA","['#covid19india', '#coronavirus']",[],7.86804e+17,7.86804e+17,rohan_m01,Rohan Malhotra,7,22,https://twitter.com/rohan_m01/status/1264594855642173445,False,3,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '786803503016456197', 'username': 'rohan_m01'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,,covidindia   coronaviru   date   new   case   total   case   may   may   may   may   may   sourc  ,-1
4136,4136,4136,1.26498e+18,1.26498e+18,1590430000000.0,25-05-2020 23:43,530,,"This person should be our #primeministerofindia
@CMOMaharashtra we proud of you 

ð®ð³Jai Hind ð®ð³
ð®ð³Jai Maharashtra ð®ð³
#COVID19India #COVID__19 #gocoronago #coronainmaharashtra pic.twitter.com/18s6W2eel2","['#primeministerofindia', '#covid19india', '#covid__19', '#gocoronago', '#coronainmaharashtra']",[],8.80278e+17,8.80278e+17,white_sharkh,Arbaaz,1,23,https://twitter.com/white_sharkh/status/1264982864682086400,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '880277807489798144', 'username': 'white_sharkh'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}]",,,,,person   primeministerofindia   proud   jai   hind   jai   maharashtra   covidindia   covid   gocoronago   coronainmaharashtra  ,-1
4255,4255,4255,1.26497e+18,1.26497e+18,1590430000000.0,25-05-2020 23:06,530,,Interesting 3 min video on âwhen the pandemic end?â #COVIDã¼19 #COVID19India https://twitter.com/QuintFit/status/1263824434227367939Â â¦,"['#covidã¼19', '#covid19india']",[],4849323423.0,4849323423.0,DrSubhasree,Subhashree Ray,1,23,https://twitter.com/DrSubhasree/status/1264973660814577664,False,6,1,0,https://twitter.com/QuintFit/status/1263824434227367939,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4849323423', 'username': 'DrSubhasree'}]",,,,,interest   min   video   pandem   end   covid   covidindia  ,-1
4416,4416,4416,1.26496e+18,1.26496e+18,1590430000000.0,25-05-2020 22:27,530,,"#Corona Awareness wall painting 
#Maa_Mauli_Yuvaka_Sangha_Beladula #Athmallik #Angul #nyk_Angul
#COVID19India
@KirenRijiju @MoHFW_INDIA
@CMO_Odisha
@Nyksindia @angul_dm @PradeepJenaIAS @HFWOdisha @IPR_Odisha @angul_dm @pardeepdyc @Nirraj10 @COVIDNewsByMIB pic.twitter.com/p3PTUn63Wk","['#corona', '#maa_mauli_yuvaka_sangha_beladula', '#athmallik', '#angul', '#nyk_angul', '#covid19india']",[],2313376538.0,2313376538.0,pkmeher3120,Pratap Meher Beladula,1,22,https://twitter.com/pkmeher3120/status/1264963932080541697,False,15,2,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2313376538', 'username': 'pkmeher3120'}, {'user_id': '3241214268', 'username': 'KirenRijiju'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '4723068481', 'username': 'CMO_Odisha'}, {'user_id': '1854369001', 'username': 'Nyksindia'}, {'user_id': '875948148035682304', 'username': 'angul_dm'}, {'user_id': '875574989902172162', 'username': 'PradeepJenaIAS'}, {'user_id': '825566197714403328', 'username': 'HFWOdisha'}, {'user_id': '743517005920141314', 'username': 'IPR_Odisha'}, {'user_id': '761974626754985984', 'username': 'pardeepdyc'}, {'user_id': '1219233167430713344', 'username': 'Nirraj10'}, {'user_id': '1244892413262311425', 'username': 'COVIDNewsByMIB'}]",,,,,corona   awar   wall   paint   maa   mauli   yuvaka   sangha   beladula   athmallik   angul   nyk   angul   covidindia  ,0
4667,4667,4667,1.26495e+18,1.26495e+18,1590420000000.0,25-05-2020 21:36,530,Sardar Vallabhbhai National Institute of Technology,"MUST WATCH - âHow to make hand wash at homeâ ð 

Very simple !!!
Retweet so to reach maximum 

#handwash #Handwashing #Soap #COVID19India #COVIDã¼19 #covid #coronavirus #CoronaUpdatesInIndia #CoronaWarriors #updates #Trending pic.twitter.com/Rq3weRhSDJ â at Sardar Vallabhbhai National Institute of Technology","['#handwash', '#handwashing', '#soap', '#covid19india', '#covidã¼19', '#covid', '#coronavirus', '#coronaupdatesinindia', '#coronawarriors', '#updates', '#trending']",[],4661104640.0,4661104640.0,Anurag0217,Anurag Khandelwal ð,1,21,https://twitter.com/Anurag0217/status/1264950922611916801,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4661104640', 'username': 'Anurag0217'}]",,,,,must   watch   make   hand   wash   home   simpl   retweet   reach   maximum   handwash   handwash   soap   covidindia   covid   covid   coronaviru   coronaupdatesinindia   coronawarrior   updat   trend   sardar   vallabhbhai   nation   institut   technolog  ,1
4813,4813,4813,1.26535e+18,1.26535e+18,1590520000000.0,26-05-2020 23:44,530,,à¤à¤¨à¤à¥ à¤¬à¤¿à¤¨à¤¾ à¤¨à¤¿à¤à¤²à¤¨à¤¾ à¤®à¤¤ ! No stepping out without these ! #publichealth #StaySafeStayHealthy #Canada #COVID #COVID19India #CovidUK #Covid19Nigeria #covidUS @WHO @NoSylviaPlath @GeraldKutney @Gerhard_DMU pic.twitter.com/vV5WTf5R0m,"['#publichealth', '#staysafestayhealthy', '#canada', '#covid', '#covid19india', '#coviduk', '#covid19nigeria', '#covidus']",[],7.65162e+17,7.65162e+17,kavitaashok1969,Kavita Ashok,2,23,https://twitter.com/kavitaashok1969/status/1265345598284324871,False,7,2,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '765161782130405376', 'username': 'kavitaashok1969'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '823729003', 'username': 'NoSylviaPlath'}, {'user_id': '904408999', 'username': 'GeraldKutney'}, {'user_id': '927582140954546178', 'username': 'Gerhard_DMU'}]",,,,,step   without   publichealth   staysafestayhealthi   canada   covid   covidindia   coviduk   covidnigeria   covidu  ,-1
5571,5571,5571,1.2657e+18,1.2657e+18,1590600000000.0,27-05-2020 23:15,530,,"Looking out for #participants! 
Above 18 years and in #lockdown in #India- CLICK THE LINK BELOW! â¬ï¸
#researcher
#indiaresearch #COVID19India #INDIACONNECTS #Corona  https://twitter.com/LIFEproject101/status/1251004402669809664Â â¦","['#participants', '#lockdown', '#india', '#researcher', '#indiaresearch', '#covid19india', '#indiaconnects', '#corona']",[],118335552.0,118335552.0,LIFEproject101,Benaaz Irani,3,23,https://twitter.com/LIFEproject101/status/1265700671761850368,False,0,0,0,https://twitter.com/LIFEproject101/status/1251004402669809664,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '118335552', 'username': 'LIFEproject101'}]",,,,,look   particip   year   lockdown   india   click   link   research   indiaresearch   covidindia   indiaconnect   corona  ,1
5608,5608,5608,1.2657e+18,1.2657e+18,1590600000000.0,27-05-2020 23:01,530,,"Gujarat, UP, Bihar & MP are the morbid #COVID19India states as on today...!

Beware!
These states are sure to become the most deadliest #COVID__19 centers of the world in near future...!
 
Trust me, Gujarath Covid19 model will be the most talked about model in the world...!  https://twitter.com/Simply_Krishna/status/1265694977939537920Â â¦","['#covid19india', '#covid__19']",[],2288490336.0,2288490336.0,HAShankaranaray,H.A.Shankaranarayana,3,23,https://twitter.com/HAShankaranaray/status/1265697153222995970,False,6,0,4,https://twitter.com/Simply_Krishna/status/1265694977939537920,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2288490336', 'username': 'HAShankaranaray'}]",,,,,gujarat   bihar   mp   morbid   covidindia   state   today   bewar   state   sure   becom   deadliest   covid   center   world   near   futur   trust   gujarath   covid   model   talk   model   world  ,-1
5796,5796,5796,1.26568e+18,1.26568e+18,1590600000000.0,27-05-2020 22:09,530,,"Where have gone the so called intellectuals who were claiming that #Corona gets automatically killed in 40 or 45 degree temperature?
And who have advised us to not use AC at home!!
#COVID19India #COVID__19 #lockdown #Corona #AtmanirbharBharatAbhiyan #IndiaFightsCoronavirus","['#corona', '#covid19india', '#covid__19', '#lockdown', '#corona', '#atmanirbharbharatabhiyan', '#indiafightscoronavirus']",[],1.17098e+18,1.17098e+18,JayChandrakant,Jay Chandrakant Pandya,3,22,https://twitter.com/JayChandrakant/status/1265684030566961155,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1170982929033388032', 'username': 'JayChandrakant'}]",,,,,gone   call   intellectu   claim   corona   get   automat   kill   degre   temperatur   advis   u   use   ac   home   covidindia   covid   lockdown   corona   atmanirbharbharatabhiyan   indiafightscoronaviru  ,-1
5820,5820,5820,1.26568e+18,1.26568e+18,1590600000000.0,27-05-2020 22:04,530,,"#Covid19India #CoronaVirus 
Date - New Cases (Total Cases)

23 May - +6654 (125101)
24 May - +6767 (131868) 
25 May - +6977 (138845) 
26 May - +6535 (145380) 
27 May - +6387 (151767)

Source: @MoHFW_INDIA","['#covid19india', '#coronavirus']",[],7.86804e+17,7.86804e+17,rohan_m01,Rohan Malhotra,3,22,https://twitter.com/rohan_m01/status/1265682742903070721,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '786803503016456197', 'username': 'rohan_m01'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,,covidindia   coronaviru   date   new   case   total   case   may   may   may   may   may   sourc  ,-1
5904,5904,5904,1.26568e+18,1.26568e+18,1590600000000.0,27-05-2020 21:38,530,," https://sanskaridoctor.in/lifecycle-of-a-covid-doctor/Â â¦
My first blog on covid
Please check it out and don't forget to give reviews 
#COVID__19 #COVID19India #CoronaWarriors #CoronaUpdatesInIndia #covidsafe","['#covid__19', '#covid19india', '#coronawarriors', '#coronaupdatesinindia', '#covidsafe']",[],8.02243e+17,8.02243e+17,imdrkay,Dr Kay,3,21,https://twitter.com/imdrkay/status/1265676383474388995,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '802242869494837249', 'username': 'imdrkay'}]",,,,,first   blog   covid   pleas   check   forget   give   review   covid   covidindia   coronawarrior   coronaupdatesinindia   covidsaf  ,-1
6092,6092,6092,1.26566e+18,1.26566e+18,1590590000000.0,27-05-2020 20:48,530,,"The government is giving relaxation and you are going out without any work. 
The government will not say repeatedly about prevention.
We have to understand this and take precautions.
#StaySafeStayHealthy #CoronaUpdates #Corona #lockdown #COVID__19 #COVID19India","['#staysafestayhealthy', '#coronaupdates', '#corona', '#lockdown', '#covid__19', '#covid19india']",[],8.67283e+17,8.67283e+17,Harshuuuu18,H Î» R-5H,3,20,https://twitter.com/Harshuuuu18/status/1265663621947850753,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '867283150547955712', 'username': 'Harshuuuu18'}]",,,,,govern   give   relax   go   without   work   govern   say   repeatedli   prevent   understand   take   precaut   staysafestayhealthi   coronaupd   corona   lockdown   covid   covidindia  ,-1
6096,6096,6096,1.26566e+18,1.26566e+18,1590590000000.0,27-05-2020 20:47,530,,"Many people forgot about Corona, They just want to go out for parties, shopping, travel and etc.

Are you mad?  Really !!  

#COVID__19 #COVID19India #WednesdayWisdom #lockdown #Corona","['#covid__19', '#covid19india', '#wednesdaywisdom', '#lockdown', '#corona']",[],8.67283e+17,8.67283e+17,Harshuuuu18,H Î» R-5H,3,20,https://twitter.com/Harshuuuu18/status/1265663343571894275,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '867283150547955712', 'username': 'Harshuuuu18'}]",,,,,mani   peopl   forgot   corona   want   go   parti   shop   travel   etc   mad   realli   covid   covidindia   wednesdaywisdom   lockdown   corona  ,-1
