,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
1886,1886,1886,1.25882e+18,1.25882e+18,1588960000000.0,08-05-2020 23:26,530,,"When the #Dewdrops on the Grass
whispers to look at the Sun,
My favorite Star
#quarantine
#sunset #microlife
#SwarnaliMondal
#SwarnaliStudio
#pune #Kolkata #mumbai #banglore #chennai #delhi #hyderabad #Gujarat #usa #uk #newzealand #Netherlands #Spain #Europe #Australia #Canada pic.twitter.com/yIHfxLcPLH","['#dewdrops', '#quarantine', '#sunset', '#microlife', '#swarnalimondal', '#swarnalistudio', '#pune', '#kolkata', '#mumbai', '#banglore', '#chennai', '#delhi', '#hyderabad', '#gujarat', '#usa', '#uk', '#newzealand', '#netherlands', '#spain', '#europe', '#australia', '#canada']",[],1068715856.0,1068715856.0,swarndgold,wildcat,5,23,https://twitter.com/swarndgold/status/1258818072137392130,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1068715856', 'username': 'swarndgold'}]",,,,,dewdrop   grass   whisper   look   sun   favorit   star   quarantin   sunset   microlif   swarnalimond   swarnalistudio   pune   kolkata   mumbai   banglor   chennai   delhi   hyderabad   gujarat   usa   uk   newzealand   netherland   spain   europ   australia   canada  ,0
1941,1941,1941,1.25881e+18,1.25881e+18,1588960000000.0,08-05-2020 23:12,530,,"Delhi Update :- 6000+ Corona positive cases in Delhi
With 338 COVID-19 cases reported in last 24hrs #Delhi total coronavirus count stands at 6,318. Meanwhile 2 COVID-19 deaths have been reported in the last 24 hours, taking the toll to 68
#Covid_19 #DelhiFightsCorona","['#delhi', '#covid_19', '#delhifightscorona']",[],1313054850.0,1313054850.0,sameerdixit16,Sameer Dixit,5,23,https://twitter.com/sameerdixit16/status/1258814558732460034,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1313054850', 'username': 'sameerdixit16'}]",,,,,delhi   updat   corona   posit   case   delhi   covid   case   report   last   hr   delhi   total   coronaviru   count   stand   meanwhil   covid   death   report   last   hour   take   toll   covid   delhifightscorona  ,-1
2110,2110,2110,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:34,530,,"#Covid_19 #DelhiFightsCorona 

Coronapositive cases/ deaths in past 24 hours - 338/2
Total cases / deaths- 6318/68
Active cases - 4230

@ArvindKejriwal
@SatyendarJain
@TheDailyPioneer pic.twitter.com/Ztwt7ebUJ5","['#covid_19', '#delhifightscorona']",[],300674457.0,300674457.0,SapnaSngh,Sapna Singh Guleria,5,22,https://twitter.com/SapnaSngh/status/1258804859240775680,False,2,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '300674457', 'username': 'SapnaSngh'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '362506755', 'username': 'SatyendarJain'}, {'user_id': '470299753', 'username': 'TheDailyPioneer'}]",,,,,covid   delhifightscorona   coronaposit   case   death   past   hour   total   case   death   activ   case  ,-1
2203,2203,2203,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:17,530,,"#Covid_19, #DelhiFightsCorona, #DelhiFightsCovid
@ArvindKejriwal , @raghav_chadha
Received a video today from one of my friend from Inder Puri, Delhi 12. All the family members are showing COVID symptoms. Request u to do the needful 4 screening and medical test facility.  https://twitter.com/RajkumarBidla1/status/1258670670541500421Â â¦","['#covid_19', '#delhifightscorona', '#delhifightscovid']",[],1.19267e+18,1.19267e+18,AlokRath2535,Alok Rath,5,22,https://twitter.com/AlokRath2535/status/1258800793659928578,False,1,1,0,https://twitter.com/RajkumarBidla1/status/1258670670541500421,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1192672247284031488', 'username': 'AlokRath2535'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '98815583', 'username': 'raghav_chadha'}]",,,,,covid   delhifightscorona   delhifightscovid   receiv   video   today   one   friend   inder   puri   delhi   famili   member   show   covid   symptom   request   u   need   screen   medic   test   facil  ,1
2484,2484,2484,1.25918e+18,1.25907e+18,1589050000000.0,09-05-2020 23:13,530,,"Massive #Covid_19 death in #Delhi .
Exposed by official data from hospitals.

Why #Kejriwal government hiding real #Coronavirus cases data..?

Its really a shameful act by Kejriwal government.

Must Listen truth of #ShamelessKejriwal , Very well exposed by @KapilMishra_IND Sir","['#covid_19', '#delhi', '#kejriwal', '#coronavirus', '#shamelesskejriwal']",[],1381866428.0,1381866428.0,ssuman_raaj24,Hindu Ssuman Raaj ð®ð³,6,23,https://twitter.com/ssuman_raaj24/status/1259177092924739584,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1381866428', 'username': 'ssuman_raaj24'}, {'user_id': '337065278', 'username': 'BJP4Delhi'}, {'user_id': '3314976162', 'username': 'ManojTiwariMP'}, {'user_id': '31656892', 'username': 'KapilMishra_IND'}]",,,,,massiv   covid   death   delhi   expos   offici   data   hospit   kejriw   govern   hide   real   coronaviru   case   data   realli   shame   act   kejriw   govern   must   listen   truth   shamelesskejriw   well   expos   sir  ,-1
2492,2492,2492,1.25918e+18,1.25918e+18,1589050000000.0,09-05-2020 23:11,530,,"Massive #Covid_19 death in #Delhi .
Exposed by official data from hospitals.

Why #Kejriwal government hiding real #Coronavirus cases data..?

Its really a shameful act by Kejriwal government.

Must Listen truth of #ShamelessKejriwal , Very well exposed by @KapilMishra_IND Sir https://twitter.com/KapilMishra_IND/status/1259030085472079877Â â¦","['#covid_19', '#delhi', '#kejriwal', '#coronavirus', '#shamelesskejriwal']",[],1381866428.0,1381866428.0,ssuman_raaj24,Hindu Ssuman Raaj ð®ð³,6,23,https://twitter.com/ssuman_raaj24/status/1259176727059877889,False,0,0,0,https://twitter.com/KapilMishra_IND/status/1259030085472079877,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1381866428', 'username': 'ssuman_raaj24'}, {'user_id': '31656892', 'username': 'KapilMishra_IND'}]",,,,,massiv   covid   death   delhi   expos   offici   data   hospit   kejriw   govern   hide   real   coronaviru   case   data   realli   shame   act   kejriw   govern   must   listen   truth   shamelesskejriw   well   expos   sir  ,-1
2799,2799,2799,1.25955e+18,1.25955e+18,1589130000000.0,10-05-2020 23:47,530,,"Former PM Dr. Manmohan Singh ji has been admitted to AIIMS. I wish him speedy recovery and pray for his good health and long life.
#ManmohanSingh #AIIMS #Delhi
#ExPrimeMinister #lockdown #StayHome","['#manmohansingh', '#aiims', '#delhi', '#exprimeminister', '#lockdown', '#stayhome']",[],9.6867e+17,9.6867e+17,syedzama172,Syed Ahmad Zama.ð®ð³ðð»,7,23,https://twitter.com/syedzama172/status/1259548194666668032,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '968670440079200263', 'username': 'syedzama172'}]",,,,,former   pm   dr   manmohan   singh   ji   admit   aiim   wish   speedi   recoveri   pray   good   health   long   life   manmohansingh   aiim   delhi   exprimeminist   lockdown   stayhom  ,-1
2941,2941,2941,1.25954e+18,1.25954e+18,1589130000000.0,10-05-2020 23:21,530,,@sandgoel38 @rashi2112 @SehrawatKD @arwinderkaur @NitinMathur21 @tinasyal10 @Dipannwita you guys gettinga real feel for the difference and improvement? #DelhiWeather #Summer2020 #lockdown #ClimateChange https://twitter.com/ShamikaRavi/status/1259524363629535233Â â¦,"['#delhiweather', '#summer2020', '#lockdown', '#climatechange']",[],2554513040.0,2554513040.0,milindtapaswi,Milind M Tapaswi,7,23,https://twitter.com/milindtapaswi/status/1259541576176463872,False,2,2,0,https://twitter.com/ShamikaRavi/status/1259524363629535233,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2554513040', 'username': 'milindtapaswi'}, {'user_id': '56327173', 'username': 'sandgoel38'}, {'user_id': '4709560316', 'username': 'rashi2112'}, {'user_id': '164550432', 'username': 'SehrawatKD'}, {'user_id': '51468089', 'username': 'arwinderkaur'}, {'user_id': '323740685', 'username': 'NitinMathur21'}, {'user_id': '286214763', 'username': 'tinasyal10'}, {'user_id': '31585842', 'username': 'Dipannwita'}]",,,,,guy   gettinga   real   feel   differ   improv   delhiweath   summer   lockdown   climatechang  ,-1
3568,3568,3568,1.2599e+18,1.2599e+18,1589220000000.0,11-05-2020 22:56,530,,"Please help address 
K-530, jahagir puri, delhi
 http://P.noÂ . 8010530157
#DelhiFightsCorona
@ArvindKejriwal
@msisodia @dilipkpandey
@raghav_chadha #IndiaFightsCorona #Covid_19 #lockdown #CMODelhi @CMODelhi","['#delhifightscorona', '#indiafightscorona', '#covid_19', '#lockdown', '#cmodelhi']",[],2483854582.0,2483854582.0,ashishk0192,Ashish,1,22,https://twitter.com/ashishk0192/status/1259897602964848640,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2483854582', 'username': 'ashishk0192'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '30417501', 'username': 'msisodia'}, {'user_id': '16967612', 'username': 'dilipkpandey'}, {'user_id': '98815583', 'username': 'raghav_chadha'}, {'user_id': '1242298980660178951', 'username': 'CMODelhi'}]",,,,,pleas   help   address   k   jahagir   puri   delhi   delhifightscorona   indiafightscorona   covid   lockdown   cmodelhi  ,-1
4179,4179,4179,1.26026e+18,1.26026e+18,1589300000000.0,12-05-2020 22:47,530,,"#lockdown Day49
My quarantine going like ð¥
#Quarantine #astoryofadrummer #LockdownExtended #QuarantineAndChill #drummer #drumchops #COVIDã¼19 #DrummerBoy #Delhi pic.twitter.com/VziyY4pLSm","['#lockdown', '#quarantine', '#astoryofadrummer', '#lockdownextended', '#quarantineandchill', '#drummer', '#drumchops', '#covidã¼19', '#drummerboy', '#delhi']",[],8.29292e+17,8.29292e+17,parasthedrummer,ððð¡ðð¢ ðððð£ðð,2,22,https://twitter.com/parasthedrummer/status/1260257816834498562,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '829292270906200064', 'username': 'parasthedrummer'}]",,,,,lockdown   day   quarantin   go   like   quarantin   astoryofadrumm   lockdownextend   quarantineandchil   drummer   drumchop   covid   drummerboy   delhi  ,-1
4456,4456,4456,1.26063e+18,1.26063e+18,1589390000000.0,13-05-2020 23:36,530,,"#Top Headlines that needs your attention.
.
.
*Headline 1: Receive 
.
.
#Guwahati #tnec #Assam #NorthEast #India #China #Corona #Virus #Trending #Lockdown #USA #Spain #Italy #BJP #Modi #Government #Delhi #Mumbaiâ¦  https://www.instagram.com/p/CAIzFbcnW97/?igshid=a2p1o00ju91aÂ â¦","['#top', '#guwahati', '#tnec', '#assam', '#northeast', '#india', '#china', '#corona', '#virus', '#trending', '#lockdown', '#usa', '#spain', '#italy', '#bjp', '#modi', '#government', '#delhi', '#mumbai']",[],1.01639e+18,1.01639e+18,tnec_IN,The North-Eastern Chronicle,3,23,https://twitter.com/tnec_IN/status/1260632492308140038,False,0,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1016387422697881603', 'username': 'tnec_IN'}]",,,,,top   headlin   need   attent   headlin   receiv   guwahati   tnec   assam   northeast   india   china   corona   viru   trend   lockdown   usa   spain   itali   bjp   modi   govern   delhi   mumbai  ,-1
4729,4729,4729,1.26061e+18,1.26061e+18,1589390000000.0,13-05-2020 22:18,530,,"Soon u all can again use Delhi Metro. @OfficialDMRC is working on cleaning & maintenance procedure in view of the pandemic. Protocol for social distancing etc. are also being worked on over all the 264 Stations.

#DelhiFightsCorona #delhimetro pic.twitter.com/o3uNQrA7QM","['#delhifightscorona', '#delhimetro']",[],8.98779e+17,8.98779e+17,gagan_girsa,Gagan Girsa,3,22,https://twitter.com/gagan_girsa/status/1260612825925509122,False,43,5,19,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '898779275939139585', 'username': 'gagan_girsa'}, {'user_id': '1065550596818657280', 'username': 'OfficialDMRC'}]",,,,,soon   u   use   delhi   metro   work   clean   mainten   procedur   view   pandem   protocol   social   distanc   etc   also   work   station   delhifightscorona   delhimetro  ,1
4989,4989,4989,1.261e+18,1.261e+18,1589480000000.0,14-05-2020 23:48,530,,"First Covid-19 lockdown, 2nd Earthquake in Delhi, 3rd Thunderstorms in Delhi.
Now I am thinking, I want 2019 backð¤£
#DelhiWeather
#DelhiRains pic.twitter.com/6eZZbxf4uO","['#delhiweather', '#delhirains']",[],2603755760.0,2603755760.0,deepikagola,Deepika,4,23,https://twitter.com/deepikagola/status/1260998030234456065,False,3,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2603755760', 'username': 'deepikagola'}]",,,,,first   covid   lockdown   nd   earthquak   delhi   rd   thunderstorm   delhi   think   want   back   delhiweath   delhirain  ,1
5048,5048,5048,1.26099e+18,1.26099e+18,1589480000000.0,14-05-2020 23:28,530,,"@moayush  hi ,can we recommend one aayurvedic syrup for immunity boosting and covid-19 #aayushmantralaya #delhi #Ayurvedic","['#aayushmantralaya', '#delhi', '#ayurvedic']",[],3115354267.0,3115354267.0,PaliaRishabh,Rishabh Palia,4,23,https://twitter.com/PaliaRishabh/status/1260993021413216256,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3115354267', 'username': 'PaliaRishabh'}, {'user_id': '2650295678', 'username': 'moayush'}]",,,,,hi   recommend   one   aayurved   syrup   immun   boost   covid   aayushmantralaya   delhi   ayurved  ,0
5225,5225,5225,1.26098e+18,1.26098e+18,1589480000000.0,14-05-2020 22:46,530,,"Homelock.
#jigneshdarbar #instagram #instagram_ahmedabad #instagram_rajkot #mumbai_igers #delhi_igers #streetsofindia #_soi #streetphotography #covid19 #asusindia #shotonasus #street #quarantine #quarantinelifeâ¦  https://www.instagram.com/p/CALSLkNBgWM/?igshid=mj1glbe2yh3fÂ â¦","['#jigneshdarbar', '#instagram', '#instagram_ahmedabad', '#instagram_rajkot', '#mumbai_igers', '#delhi_igers', '#streetsofindia', '#_soi', '#streetphotography', '#covid19', '#asusindia', '#shotonasus', '#street', '#quarantine', '#quarantinelife']",[],891797582.0,891797582.0,jignesh_darbar,jignesh darbar,4,22,https://twitter.com/jignesh_darbar/status/1260982214977880069,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '891797582', 'username': 'jignesh_darbar'}]",,,,,homelock   jigneshdarbar   instagram   instagram   ahmedabad   instagram   rajkot   mumbai   iger   delhi   iger   streetsofindia   soi   streetphotographi   covid   asusindia   shotonasu   street   quarantin   quarantinelif  ,1
5687,5687,5687,1.26135e+18,1.26135e+18,1589560000000.0,15-05-2020 23:00,530,,"Thank You, Doctors & Nurses, for your Incredible Service.

#AmitGaurav #Doctor Â #Nurse #SavingOurLife #Protect #Covied19 #IndiaAgainstCovied #coronavirus #Delhi pic.twitter.com/cvLxeaNo2k","['#amitgaurav', '#doctor', '#nurse', '#savingourlife', '#protect', '#covied19', '#indiaagainstcovied', '#coronavirus', '#delhi']",[],822811610.0,822811610.0,AmitGaurav_,Amit Gaurav,5,23,https://twitter.com/AmitGaurav_/status/1261348363099725825,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '822811610', 'username': 'AmitGaurav_'}]",,,,,thank   doctor   nurs   incred   servic   amitgaurav   doctor   nurs   savingourlif   protect   covi   indiaagainstcovi   coronaviru   delhi  ,1
5800,5800,5800,1.26134e+18,1.26134e+18,1589560000000.0,15-05-2020 22:31,530,,"Offline or Online, Let's DU and other Universities finish all examinations within month of June, presuming July month having difficult times with #Covid_19
#DUAgainstOnlineExams #DelhiUniversity #UGC","['#covid_19', '#duagainstonlineexams', '#delhiuniversity', '#ugc']",[],1678403144.0,1678403144.0,ompsychiatrist,Dr. Om Prakash,5,22,https://twitter.com/ompsychiatrist/status/1261340830888898561,False,6,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1678403144', 'username': 'ompsychiatrist'}]",,,,,offlin   onlin   let   du   univers   finish   examin   within   month   june   presum   juli   month   difficult   time   covid   duagainstonlineexam   delhiunivers   ugc  ,-1
