,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
1861,1861,1861,1248315219186610176,1248315219186610176,1586456515000,2020-04-09 23:51:55,530,,"A Brahmin ""Sanjeev sharma"" attacked on 2 female doctors of Safdarjang in #Delhi. Bahujan including Muslims are not the reason to spread corona virus in India. It is Brahmins who are attacking on the corona fighters.  pic.twitter.com/vzVQJtz7Ov",['#delhi'],[],777503303697596416,777503303697596416,Anil_Ambedkarit,anil kumar,4,23,https://twitter.com/Anil_Ambedkarit/status/1248315219186610176,False,5,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '777503303697596416', 'username': 'Anil_Ambedkarit'}]",,,,,,-1
1993,1993,1993,1248309782378733568,1248309782378733568,1586455219000,2020-04-09 23:30:19,530,,"With highest single day spike .. we are now 20th country in the world in terms of positive cases. 

Week ago were not even in first 40. 

#India #WHO #Corona #Coronaindia #Delhi #Maharashtra pic.twitter.com/7429erV5tr","['#india', '#who', '#corona', '#coronaindia', '#delhi', '#maharashtra']",[],629590228,629590228,trvlrsahil,Sahil Goyal,4,23,https://twitter.com/trvlrsahil/status/1248309782378733568,False,1,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '629590228', 'username': 'trvlrsahil'}]",,,,,,1
2250,2250,2250,1248673218396737538,1248673218396737538,1586541869000,2020-04-10 23:34:29,530,,Good Night Quote of the Day â¤ï¸ #quoteoftheday #positivevibes #StaySafe #StayIndoor #CoronaEffect #corona #instagramquotes #quotestoliveby #iwritewhatyoufeel #ilovequotes #delhi #delhites #delhientrepreneursâ¦  https://www.instagram.com/p/B-z0srHFjTN/?igshid=1n6nc5w4p3ia2Â â¦,"['#quoteoftheday', '#positivevibes', '#staysafe', '#stayindoor', '#coronaeffect', '#corona', '#instagramquotes', '#quotestoliveby', '#iwritewhatyoufeel', '#ilovequotes', '#delhi', '#delhites', '#delhientrepreneurs']",[],192983286,192983286,MusafirSamir,Samir,5,23,https://twitter.com/MusafirSamir/status/1248673218396737538,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192983286', 'username': 'MusafirSamir'}]",,,,,,0
2392,2392,2392,1249039656320024577,1249039656320024577,1586629234000,2020-04-11 23:50:34,530,,"Canna Lily, near Rajpath (from archives) Stay safe #COVID__19 #FlowerReport #Delhi pic.twitter.com/vmUTXLPoH6","['#covid__19', '#flowerreport', '#delhi']",[],735820567467548674,735820567467548674,iamajmer,Ajmer Singh,6,23,https://twitter.com/iamajmer/status/1249039656320024577,False,21,2,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '735820567467548674', 'username': 'iamajmer'}]",,,,,,1
2456,2456,2456,1249037332860358658,1249037332860358658,1586628680000,2020-04-11 23:41:20,530,,Good Night Quote of the Day â¤ï¸ #quoteoftheday #positivevibes #StaySafe #StayIndoor #CoronaEffect #corona #instagramquotes #quotestoliveby #iwritewhatyoufeel #ilovequotes #delhi #delhites #delhientrepreneursâ¦  https://www.instagram.com/p/B-2aRzol5xG/?igshid=10k4vs6vbuoduÂ â¦,"['#quoteoftheday', '#positivevibes', '#staysafe', '#stayindoor', '#coronaeffect', '#corona', '#instagramquotes', '#quotestoliveby', '#iwritewhatyoufeel', '#ilovequotes', '#delhi', '#delhites', '#delhientrepreneurs']",[],192983286,192983286,MusafirSamir,Samir,6,23,https://twitter.com/MusafirSamir/status/1249037332860358658,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192983286', 'username': 'MusafirSamir'}]",,,,,,0
2625,2625,2625,1249401765037879297,1249396550196801536,1586715568000,2020-04-12 23:49:28,530,,"More than 50 cops have been asked to go to quarantine, those who came in direct contact with the ASI 

#StayHome #delhilockdown","['#stayhome', '#delhilockdown']",[],90101748,90101748,siddhantvm,Siddhant Mishra,7,23,https://twitter.com/siddhantvm/status/1249401765037879297,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '90101748', 'username': 'siddhantvm'}]",,,,,,-1
2742,2742,2742,1249396550196801536,1249396550196801536,1586714324000,2020-04-12 23:28:44,530,,One more Jawan of @DelhiPolice has been tested #COVID positive. He was posted outside AIIMS trauma center and was sent to quarsntine. His reports have come +Ve. @TimesNow #delhilockdown #Delhi #Covid19India #StayHome,"['#covid', '#delhilockdown', '#delhi', '#covid19india', '#stayhome']",[],90101748,90101748,siddhantvm,Siddhant Mishra,7,23,https://twitter.com/siddhantvm/status/1249396550196801536,False,14,1,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '90101748', 'username': 'siddhantvm'}, {'user_id': '1850705408', 'username': 'DelhiPolice'}, {'user_id': '240649814', 'username': 'TimesNow'}]",,,,,,-1
3020,3020,3020,1249761566200868871,1249761566200868871,1586801351000,2020-04-13 23:39:11,530,,Good Night Quote of the Day â¤ï¸ #quoteoftheday #positivevibes #StaySafe #StayIndoor #CoronaEffect #corona #instagramquotes #quotestoliveby #iwritewhatyoufeel #ilovequotes #delhi #delhites #delhientrepreneursâ¦  https://www.instagram.com/p/B-7jnvOlYeJ/?igshid=i336govraglyÂ â¦,"['#quoteoftheday', '#positivevibes', '#staysafe', '#stayindoor', '#coronaeffect', '#corona', '#instagramquotes', '#quotestoliveby', '#iwritewhatyoufeel', '#ilovequotes', '#delhi', '#delhites', '#delhientrepreneurs']",[],192983286,192983286,MusafirSamir,Samir,1,23,https://twitter.com/MusafirSamir/status/1249761566200868871,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192983286', 'username': 'MusafirSamir'}]",,,,,,0
3331,3331,3331,1250124506556858369,1250124506556858369,1586887883000,2020-04-14 23:41:23,530,,"#Lockdown2
#TuesdayMotivation
#StayHome
#Corona
#3MayLockdown
#Delhi
#GoodMorning
#AskVarun #LockdownExtended
#lockdowneffect 

I'll not open myself this way again. pic.twitter.com/nvhR4PnBIO","['#lockdown2', '#tuesdaymotivation', '#stayhome', '#corona', '#3maylockdown', '#delhi', '#goodmorning', '#askvarun', '#lockdownextended', '#lockdowneffect']",[],1000386938522628096,1000386938522628096,SardarK00306447,Achilles,2,23,https://twitter.com/SardarK00306447/status/1250124506556858369,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1000386938522628096', 'username': 'SardarK00306447'}]",,,,,,-1
3633,3633,3633,1250485020319461377,1250485020319461377,1586973836000,2020-04-15 23:33:56,530,,"No matter who you are or where you are, instinct tells you to go home.... Be a supuerhero to stay in home..

#delhincr #delhidairies #devildiva #covid #instagood #instavideo #funny #comedy #messyhairdontcareðâ¦  https://www.instagram.com/p/B_Asm5VFexk/?igshid=131wjmk2ach9aÂ â¦","['#delhincr', '#delhidairies', '#devildiva', '#covid', '#instagood', '#instavideo', '#funny', '#comedy', '#messyhairdontcare']",[],3251220673,3251220673,vasu_aishwarya,Aishwarya Vasu,3,23,https://twitter.com/vasu_aishwarya/status/1250485020319461377,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3251220673', 'username': 'vasu_aishwarya'}]",,,,,,1
3890,3890,3890,1250850440574431232,1250850440574431232,1587060959000,2020-04-16 23:45:59,530,,"Once you feel avoided by someone,
Never disturb them again...âð»â¤ï¸

                          - Gautam Buddha

#digitalhariom #digitalmarketer #Philosophy #podcast #MotivationalQuotes #attitude #selfrespect #lockdown #India #Delhi #avoidhaters #bepositive #believe #influencer","['#digitalhariom', '#digitalmarketer', '#philosophy', '#podcast', '#motivationalquotes', '#attitude', '#selfrespect', '#lockdown', '#india', '#delhi', '#avoidhaters', '#bepositive', '#believe', '#influencer']",[],1027086772457689088,1027086772457689088,digitalhariom01,Digital Hariom,4,23,https://twitter.com/digitalhariom01/status/1250850440574431232,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1027086772457689088', 'username': 'digitalhariom01'}]",,,,,,1
3962,3962,3962,1250846900791570432,1250846900791570432,1587060115000,2020-04-16 23:31:55,530,,"Shoutout to @amazon  for Delivering Packages in this #pandemic #crisis Situations.
Proud to be a Amazonian love u Amazon !! ð
#Amazon #ThankYouCoronaWarriors
#ThankYou #ThanksForDelivering
#ShoutOut #Delhi #DelhiFightsCorona
@JeffBezos @AmitAgarwal @prakashroch @narendramodi","['#pandemic', '#crisis', '#amazon', '#thankyoucoronawarriors', '#thankyou', '#thanksfordelivering', '#shoutout', '#delhi', '#delhifightscorona']",[],3061823857,3061823857,Shubham_Verma_S,Shubham Verma,4,23,https://twitter.com/Shubham_Verma_S/status/1250846900791570432,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3061823857', 'username': 'Shubham_Verma_S'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '15506669', 'username': 'JeffBezos'}, {'user_id': '1206909656603320320', 'username': 'AmitAgarwal'}, {'user_id': '365609885', 'username': 'prakashroch'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
1768,1768,1768,1247949419615375360,1247893418115649538,1586369302000,2020-04-08 23:38:22,530,,You idiots are sending Infiltrators and ur pigs to be gunned down our forces in these times of #corona and want ventilators in return. We lost our 5 brave hearts yesterday. #JamaatKaCoronaDisaster Shoaib if you request us ventilators that would be ur shamelessness.,"['#corona', '#jamaatkacoronadisaster']",[],438174614,438174614,Dpk_kshk,Deepak Kaushik,3,23,https://twitter.com/Dpk_kshk/status/1247949419615375360,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '438174614', 'username': 'Dpk_kshk'}, {'user_id': '1555266841', 'username': 'TheStatesmanLtd'}]",,,,,,1
