,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
391,391,391,1.26243e+18,1.26243e+18,1589820000000.0,18-05-2020 22:40,530,,"Using hand sanitizer to fight against the covid-19 virus.
#HandHygiene #FightAgainstCorona #staysafe #WashYourHands #deliveringhappiness
@mohanty_babu @hpcl_retail @HPCL @HPCL_BBSRRO pic.twitter.com/SU8LJ3zj2X","['#handhygiene', '#fightagainstcorona', '#staysafe', '#washyourhands', '#deliveringhappiness']",[],1.26011e+18,1.26011e+18,jss_bls,Jagannath Service Station,1,22,https://twitter.com/jss_bls/status/1262430432185860096,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1260107565708394497', 'username': 'jss_bls'}, {'user_id': '1530178440', 'username': 'mohanty_babu'}, {'user_id': '1235453244270243842', 'username': 'hpcl_retail'}, {'user_id': '112059828', 'username': 'HPCL'}, {'user_id': '1069996267', 'username': 'HPCL_BBSRRO'}]",,,,,use   hand   sanit   fight   covid   viru   handhygien   fightagainstcorona   staysaf   washyourhand   deliveringhappi  ,-1
478,478,478,1.26243e+18,1.26243e+18,1589820000000.0,18-05-2020 22:23,530,,"So the lockdown has been lifted, hope you all didnât do anything productive just like með. 
New day new beginning! #StaySafe",['#staysafe'],[],52487325.0,52487325.0,jaskaransahni,Jaskaran Sahni,1,22,https://twitter.com/jaskaransahni/status/1262426157959413760,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '52487325', 'username': 'jaskaransahni'}]",,,,,lockdown   lift   hope   anyth   product   like   new   day   new   begin   staysaf  ,0
493,493,493,1.26281e+18,1.26281e+18,1589910000000.0,19-05-2020 23:53,530,,"Well as Iâm working for Covid frontline team, Iâve realized how much we take things for granted, freedom,family, peace all little things #StayHome #staysafe","['#stayhome', '#staysafe']",[],1031241908.0,1031241908.0,QamarHZaman,Qamar zaman,2,23,https://twitter.com/QamarHZaman/status/1262811198812237826,False,4,2,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1031241908', 'username': 'QamarHZaman'}]",,,,,well   work   covid   frontlin   team   realiz   much   take   thing   grant   freedom   famili   peac   littl   thing   stayhom   staysaf  ,1
546,546,546,1.26281e+18,1.26281e+18,1589910000000.0,19-05-2020 23:41,530,,"Thank you @GACgulf Webinar (Day 2) - Remote Inspection & Technical Constraints - LE, NDT, PE & Pre-shipment - Re-opened after COVID 19 - #staysafe #compliance #Inspection #testing #certification #Personalcertification -  ISO/IEC 17020 - ISO/IEC 17025 - ISO/IEC 17024 pic.twitter.com/1lRyL42aa2","['#staysafe', '#compliance', '#inspection', '#testing', '#certification', '#personalcertification']",[],1.19032e+18,1.19032e+18,DarlscoS,DARLSCO INSPECTION SERVICES,2,23,https://twitter.com/DarlscoS/status/1262808166338830338,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1190320998316421123', 'username': 'DarlscoS'}, {'user_id': '703842925139009536', 'username': 'GACgulf'}]",,,,,thank   webinar   day   remot   inspect   technic   constraint   le   ndt   pe   pre   shipment   open   covid   staysaf   complianc   inspect   test   certif   personalcertif   iso   iec   iso   iec   iso   iec  ,1
624,624,624,1.2628e+18,1.2628e+18,1589910000000.0,19-05-2020 23:23,530,,"Thank you @GACgulf Webinar (Day 2) - Remote Inspection & Technical Constraints - LE, NDT, PE & Pre-shipment - Re-opened after COVID 19 - #staysafe #compliance #Inspection #testing #certification #Personalcertification -  ISO/IEC 17020 - ISO/IEC 17025 - ISO/IEC 17024 pic.twitter.com/CirDTcq6vh","['#staysafe', '#compliance', '#inspection', '#testing', '#certification', '#personalcertification']",[],1.19032e+18,1.19032e+18,DarlscoS,DARLSCO INSPECTION SERVICES,2,23,https://twitter.com/DarlscoS/status/1262803456508690434,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1190320998316421123', 'username': 'DarlscoS'}, {'user_id': '703842925139009536', 'username': 'GACgulf'}]",,,,,thank   webinar   day   remot   inspect   technic   constraint   le   ndt   pe   pre   shipment   open   covid   staysaf   complianc   inspect   test   certif   personalcertif   iso   iec   iso   iec   iso   iec  ,1
798,798,798,1.26279e+18,1.26279e+18,1589910000000.0,19-05-2020 22:46,530,,"The World is coiled by Covid19 just like this snake has coiled the eagle but very soon the eagle in all majesty would strangle and kill the snake .
#Covid_19 #StaySafe #eagleandsnake #coil #bird #wildlifephotography #instagood #borepanda #wild #NaturePhotography #snake #Corona  pic.twitter.com/3OBTE00XKo","['#covid_19', '#staysafe', '#eagleandsnake', '#coil', '#bird', '#wildlifephotography', '#instagood', '#borepanda', '#wild', '#naturephotography', '#snake', '#corona']",[],1324529054.0,1324529054.0,Samp6050,Sambath Subbaiah,2,22,https://twitter.com/Samp6050/status/1262794185540694016,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1324529054', 'username': 'Samp6050'}]",,,,,world   coil   covid   like   snake   coil   eagl   soon   eagl   majesti   would   strangl   kill   snake   covid   staysaf   eagleandsnak   coil   bird   wildlifephotographi   instagood   borepanda   wild   naturephotographi   snake   corona  ,-1
884,884,884,1.26279e+18,1.26279e+18,1589910000000.0,19-05-2020 22:26,530,,"2 minutes of silence for those who left their job in February to follow their dreams and passion ðð
#WeAreInThisTogether
#lockdown #Quarantine #StayHome #staysafe #stayfit #HealthyAtHome #corona #KisikoMatHona","['#weareinthistogether', '#lockdown', '#quarantine', '#stayhome', '#staysafe', '#stayfit', '#healthyathome', '#corona', '#kisikomathona']",[],4585188852.0,4585188852.0,iamkaushikjadav,Kaushik Jadav,2,22,https://twitter.com/iamkaushikjadav/status/1262789297645785094,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4585188852', 'username': 'iamkaushikjadav'}]",,,,,minut   silenc   left   job   februari   follow   dream   passion   weareinthistogeth   lockdown   quarantin   stayhom   staysaf   stayfit   healthyathom   corona   kisikomathona  ,-1
938,938,938,1.26279e+18,1.26278e+18,1589910000000.0,19-05-2020 22:18,530,,Beware!!!! Relaxation is only given by  Government..#Corona hasnât given any relaxation. #staysafe #BeResponsible #PrecautionIsBetterThanCure,"['#corona', '#staysafe', '#beresponsible', '#precautionisbetterthancure']",[],102003385.0,102003385.0,tsareshwala,Talha Sareshwala,2,22,https://twitter.com/tsareshwala/status/1262787110286876672,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '102003385', 'username': 'tsareshwala'}, {'user_id': '195725262', 'username': 'kuldeep_2105'}, {'user_id': '124121096', 'username': 'ahmedabadmirror'}, {'user_id': '990761677', 'username': 'MumbaiMirror'}, {'user_id': '14405191', 'username': 'BangaloreMirror'}, {'user_id': '378542994', 'username': 'AmdavadAMC'}, {'user_id': '86683562', 'username': 'aapnuamdavad'}, {'user_id': '534136810', 'username': 'LetsTalkAmdavad'}, {'user_id': '189847249', 'username': 'MadhishParikh'}, {'user_id': '3261813884', 'username': 'GujHealth'}, {'user_id': '28947513', 'username': 'nadeemjafri'}, {'user_id': '301566679', 'username': 'CoachSapna'}]",,,,,bewar   relax   given   govern   corona   given   relax   staysaf   berespons   precautionisbetterthancur  ,-1
979,979,979,1.26279e+18,1.26279e+18,1589910000000.0,19-05-2020 22:11,530,,"#IndiaFightsCorona: 

#IndianRailways to double the number of #ShramikSpecialTrains to bring more relief to Migrants. 

Around 200 trains to run by tonight. 
#COVID19
#Covid_19
#StaySafe #StayHome
#StayHome pic.twitter.com/Zle2vlA2gp","['#indiafightscorona', '#indianrailways', '#shramikspecialtrains', '#covid19', '#covid_19', '#staysafe', '#stayhome', '#stayhome']",[],1.09174e+18,1.09174e+18,qohindustan,Queen Of Hindustan,2,22,https://twitter.com/qohindustan/status/1262785448318914561,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1091738712554250240', 'username': 'qohindustan'}]",,,,,indiafightscorona   indianrailway   doubl   number   shramikspecialtrain   bring   relief   migrant   around   train   run   tonight   covid   covid   staysaf   stayhom   stayhom  ,-1
982,982,982,1.26279e+18,1.26279e+18,1589910000000.0,19-05-2020 22:11,530,,"#IndiaFightsCorona: 

#IndianRailways to double the number of #ShramikSpecialTrains to bring more relief to Migrants. 

Around 200 trains to run by tonight. 
#COVID19
#Covid_19
#StaySafe #StayHome
#StayHome pic.twitter.com/aQNlc3sasn","['#indiafightscorona', '#indianrailways', '#shramikspecialtrains', '#covid19', '#covid_19', '#staysafe', '#stayhome', '#stayhome']",[],1.09174e+18,1.09174e+18,qohindustan,Queen Of Hindustan,2,22,https://twitter.com/qohindustan/status/1262785393247698944,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1091738712554250240', 'username': 'qohindustan'}]",,,,,indiafightscorona   indianrailway   doubl   number   shramikspecialtrain   bring   relief   migrant   around   train   run   tonight   covid   covid   staysaf   stayhom   stayhom  ,-1
1046,1046,1046,1.26317e+18,1.26317e+18,1590000000000.0,20-05-2020 23:38,530,Marine Drive,My Mumbai #mumbai #marinedrive #lockdown #blue #summer #goodvibes #PrayForHumanity #india #love #stayhome #staysafe #lockdown #Quarantine  pic.twitter.com/QImFadTkhm â at Marine Drive,"['#mumbai', '#marinedrive', '#lockdown', '#blue', '#summer', '#goodvibes', '#prayforhumanity', '#india', '#love', '#stayhome', '#staysafe', '#lockdown', '#quarantine']",[],60975863.0,60975863.0,ompsyram,Ujwal Puri,3,23,https://twitter.com/ompsyram/status/1263169720284569600,False,15,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '60975863', 'username': 'ompsyram'}]",,,,,mumbai   mumbai   marinedr   lockdown   blue   summer   goodvib   prayforhuman   india   love   stayhom   staysaf   lockdown   quarantin   marin   drive  ,-1
1053,1053,1053,1.26317e+18,1.26317e+18,1590000000000.0,20-05-2020 23:36,530,,"If naming a #cyclone really weird names a thing , maybe name the next one âcuntâ . #CycloneAmphan #PrayForHumanity #prayforwestbengal #india #stayhome #staysafe #lockdown","['#cyclone', '#cycloneamphan', '#prayforhumanity', '#prayforwestbengal', '#india', '#stayhome', '#staysafe', '#lockdown']",[],60975863.0,60975863.0,ompsyram,Ujwal Puri,3,23,https://twitter.com/ompsyram/status/1263169222949117952,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '60975863', 'username': 'ompsyram'}]",,,,,name   cyclon   realli   weird   name   thing   mayb   name   next   one   cunt   cycloneamphan   prayforhuman   prayforwestbeng   india   stayhom   staysaf   lockdown  ,-1
1232,1232,1232,1.26316e+18,1.26316e+18,1590000000000.0,20-05-2020 22:47,530,,"â¤ð

.
.
.
#dil #pyaarâ¤ï¸ #loveshayari #lovepoetry #lovequotes #love #poetry #theunprofessionalwriter #quarantinelife #lockdown #quarantine #corona
#coronamemes #stayhome
#staysafe #stayhealthy

FOLLOWâ¦  https://www.instagram.com/p/CAavIx8n-zF/?igshid=1oqv8wume7yymÂ â¦","['#dil', '#pyaar', '#loveshayari', '#lovepoetry', '#lovequotes', '#love', '#poetry', '#theunprofessionalwriter', '#quarantinelife', '#lockdown', '#quarantine', '#corona', '#coronamemes', '#stayhome', '#staysafe', '#stayhealthy']",[],274297806.0,274297806.0,the_mathursahab,Dr. Somesh Mathur,3,22,https://twitter.com/the_mathursahab/status/1263156951099334657,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '274297806', 'username': 'the_mathursahab'}]",,,,,dil   pyaar   loveshayari   lovepoetri   lovequot   love   poetri   theunprofessionalwrit   quarantinelif   lockdown   quarantin   corona   coronamem   stayhom   staysaf   stayhealthi   follow  ,-1
1248,1248,1248,1.26316e+18,1.26316e+18,1589990000000.0,20-05-2020 22:44,530,,"#COVID19Pandemic 
Current day indicators showing a continous  spike in Sindh & Punjab for #Covid_19
#staysafe pic.twitter.com/2Atqmsf51I","['#covid19pandemic', '#covid_19', '#staysafe']",[],1558790240.0,1558790240.0,bilal_ali029,Dr Bilal Ali,3,22,https://twitter.com/bilal_ali029/status/1263156169935380480,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1558790240', 'username': 'bilal_ali029'}]",,,,,covidpandem   current   day   indic   show   contin   spike   sindh   punjab   covid   staysaf  ,-1
1363,1363,1363,1.26315e+18,1.26315e+18,1589990000000.0,20-05-2020 22:13,530,,The coronavirus is not going to end soon as you guys are educated learn from HISTORY as we gathered again in Spanish flu majority death took place #staysafe #stayhome #OPENAMERICANOW #EndTheShutdown #CoronaVirusHOAX #DoNotOpenCalifornia #TestTraceIsolate #God #lifestyle,"['#staysafe', '#stayhome', '#openamericanow', '#endtheshutdown', '#coronavirushoax', '#donotopencalifornia', '#testtraceisolate', '#god', '#lifestyle']",[],4888930340.0,4888930340.0,halwaimustafa3,Mustafahasan,3,22,https://twitter.com/halwaimustafa3/status/1263148366432632832,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4888930340', 'username': 'halwaimustafa3'}]",,,,,coronaviru   go   end   soon   guy   educ   learn   histori   gather   spanish   flu   major   death   took   place   staysaf   stayhom   openamericanow   endtheshutdown   coronavirushoax   donotopencalifornia   testtraceisol   god   lifestyl  ,-1
1466,1466,1466,1.26314e+18,1.26314e+18,1589990000000.0,20-05-2020 21:45,530,,"Quarantine wars, May the best man win âï¸ ð #covid19 #stayhome #staysafe and have fun ð¤·ð½ââï¸ @ Riyadh - Kingdom Of Saudi Arabia  https://www.instagram.com/p/CAaitr2j-WY/?igshid=1iukyceow8atlÂ â¦","['#covid19', '#stayhome', '#staysafe']",[],23535456.0,23535456.0,MutahNapoleon,Mutah Beale ÙØ·Ø§Ø¹ Ø¨ÙÙ,3,21,https://twitter.com/MutahNapoleon/status/1263141325026754560,False,24,3,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '23535456', 'username': 'MutahNapoleon'}]",,,,,quarantin   war   may   best   man   win   covid   stayhom   staysaf   fun   riyadh   kingdom   saudi   arabia  ,-1
1573,1573,1573,1.26354e+18,1.26354e+18,1590090000000.0,21-05-2020 23:55,530,,"What's your favourite thing to do in 'LOCKDOWN'?
COMMENT BELOW. 
I love to create content 'vlogs' on YouTube. 
#Quarantine #LockdownPuzzles #lockdownindia #Lockdown4 #QuarantineHome #vlogs #YoutubeIndia #ContentCreator #staysafe #StayHomeStaySafe #StayHome pic.twitter.com/KeXLdr3g19","['#quarantine', '#lockdownpuzzles', '#lockdownindia', '#lockdown4', '#quarantinehome', '#vlogs', '#youtubeindia', '#contentcreator', '#staysafe', '#stayhomestaysafe', '#stayhome']",[],4200459374.0,4200459374.0,anujdesai_vlogs,Anuj desai vlogs,4,23,https://twitter.com/anujdesai_vlogs/status/1263536299513909253,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4200459374', 'username': 'anujdesai_vlogs'}]",,,,,favourit   thing   lockdown   comment   love   creat   content   vlog   youtub   quarantin   lockdownpuzzl   lockdownindia   lockdown   quarantinehom   vlog   youtubeindia   contentcr   staysaf   stayhomestaysaf   stayhom  ,-1
