,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
5674,5674,5674,1.26135e+18,1.2613e+18,1589560000000.0,15-05-2020 23:02,530,,"#ContestAlert #LockDown 

 Arun should avoid Route C.

#TVSCredit #Contest #StaySafe #COVID 

Join friends 
@Chinnarayudu98 @chilled_Sup @mayank_v_05 pic.twitter.com/N5etiHHi7N","['#contestalert', '#lockdown', '#tvscredit', '#contest', '#staysafe', '#covid']",[],1419100380.0,1419100380.0,Arunkumar6106,Arun Kumar,5,23,https://twitter.com/Arunkumar6106/status/1261348735243571200,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1419100380', 'username': 'Arunkumar6106'}, {'user_id': '2941579968', 'username': 'TVSCredit'}, {'user_id': '926501855428874240', 'username': 'Chinnarayudu98'}, {'user_id': '761371873', 'username': 'chilled_Sup'}, {'user_id': '1243149127807991808', 'username': 'mayank_v_05'}]",,,,,contestalert   lockdown   arun   avoid   rout   c   tvscredit   contest   staysaf   covid   join   friend  ,-1
5682,5682,5682,1.26135e+18,1.26135e+18,1589560000000.0,15-05-2020 23:01,530,,"*TO WHOM IT MAY CONCERN*

It's a War Between the Human Race and the Virus, not a Sports field to be  Divided into colourful Zones during this Global Pandemic. 

Red/Green/Orange or whatever, it doesn't matter.
All it matters is HUMAN LIVES on RISK.

#stayhome #StaySafe","['#stayhome', '#staysafe']",[],3219059965.0,3219059965.0,MughatoSwu,Mughato Swu,5,23,https://twitter.com/MughatoSwu/status/1261348459623284736,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3219059965', 'username': 'MughatoSwu'}]",,,,,may   concern   war   human   race   viru   sport   field   divid   colour   zone   global   pandem   red   green   orang   whatev   matter   matter   human   life   risk   stayhom   staysaf  ,-1
5730,5730,5730,1.26135e+18,1.26126e+18,1589560000000.0,15-05-2020 22:51,530,,"Here is My perfect screenshot 

#DDWeeklyContest
#DesiDime
#ContestAlert #ContestAlertIndia #StayHome #StaySafe #Quarantine #contest
@desi_dime 
Join 
@NikitaBobade3
@porwal_sarika
@RIYAPORWAL9
@PoonamPorwal11
@mysterioussu
@Vimla70460529 pic.twitter.com/NJMxWnyzB3","['#ddweeklycontest', '#desidime', '#contestalert', '#contestalertindia', '#stayhome', '#staysafe', '#quarantine', '#contest']",[],8.21373e+17,8.21373e+17,GauravP26479152,Gaurav Porwal,5,22,https://twitter.com/GauravP26479152/status/1261345927505211392,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '821373383841644545', 'username': 'GauravP26479152'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1067254566800904193', 'username': 'NikitaBobade3'}, {'user_id': '960859415451598849', 'username': 'porwal_sarika'}, {'user_id': '1191600220905201664', 'username': 'RIYAPORWAL9'}, {'user_id': '1239137445842546693', 'username': 'PoonamPorwal11'}, {'user_id': '179911602', 'username': 'mysterioussu'}, {'user_id': '1230794857351806976', 'username': 'Vimla70460529'}]",,,,,perfect   screenshot   ddweeklycontest   desidim   contestalert   contestalertindia   stayhom   staysaf   quarantin   contest   join  ,-1
5731,5731,5731,1.26135e+18,1.26126e+18,1589560000000.0,15-05-2020 22:51,530,,"Here's my perfect screenshot of #DesiDime Logo within the outline.
 Really hope my sincere efforts get acknowledged.
#DDWeeklyContest #ContestAlert
#StayHome #StaySafe
#Quarantine
@desi_dime
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/cADcnL840v","['#desidime', '#ddweeklycontest', '#contestalert', '#stayhome', '#staysafe', '#quarantine']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261345925529624576,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,perfect   screenshot   desidim   logo   within   outlin   realli   hope   sincer   effort   get   acknowledg   ddweeklycontest   contestalert   stayhom   staysaf   quarantin   tag  ,-1
5738,5738,5738,1.26135e+18,1.26126e+18,1589560000000.0,15-05-2020 22:50,530,,"Here's my perfect screenshot of #DesiDime Logo within the outline.

 Liked shared tweeted and invited my friends too.
#DDWeeklyContest
#StayHome #StaySafe
#Quarantine
@desi_dime
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/BWYmiHXx6E","['#desidime', '#ddweeklycontest', '#stayhome', '#staysafe', '#quarantine']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261345649905131530,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,perfect   screenshot   desidim   logo   within   outlin   like   share   tweet   invit   friend   ddweeklycontest   stayhom   staysaf   quarantin   tag  ,-1
5742,5742,5742,1.26135e+18,1.26126e+18,1589560000000.0,15-05-2020 22:49,530,,"Here's my perfect screenshot of #DesiDime Logo within the outline.

 Love playing the wonderful contest.  Hope to win this contest.
#DDWeeklyContest
#StayHome #StaySafe
#Quarantine
@desi_dime
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/Un7ZdDGUNd","['#desidime', '#ddweeklycontest', '#stayhome', '#staysafe', '#quarantine']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261345480107192320,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,perfect   screenshot   desidim   logo   within   outlin   love   play   wonder   contest   hope   win   contest   ddweeklycontest   stayhom   staysaf   quarantin   tag  ,0
5751,5751,5751,1.26135e+18,1.26126e+18,1589560000000.0,15-05-2020 22:47,530,,"Here's my perfect screenshot of #DesiDime Logo within the outline.
 
#DDWeeklyContest #ContestAlert #ContestAlertIndia
#StayHome #StaySafe
#Quarantine
@desi_dime
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/BWYmiHXx6E","['#desidime', '#ddweeklycontest', '#contestalert', '#contestalertindia', '#stayhome', '#staysafe', '#quarantine']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261345045405294593,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,perfect   screenshot   desidim   logo   within   outlin   ddweeklycontest   contestalert   contestalertindia   stayhom   staysaf   quarantin   tag  ,-1
5760,5760,5760,1.26134e+18,1.26126e+18,1589560000000.0,15-05-2020 22:45,530,,"Here's my perfect screenshot team.
 
#DDWeeklyContest #DesiDime #ContestAlert #ContestAlertIndia
#StayHome #StaySafe
#Quarantine
@desi_dime
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/BWYmiHXx6E","['#ddweeklycontest', '#desidime', '#contestalert', '#contestalertindia', '#stayhome', '#staysafe', '#quarantine']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261344500057731072,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '169342730', 'username': 'desi_dime'}, {'user_id': '20793816', 'username': 'amazon'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,perfect   screenshot   team   ddweeklycontest   desidim   contestalert   contestalertindia   stayhom   staysaf   quarantin   tag  ,-1
5813,5813,5813,1.26134e+18,1.26134e+18,1589560000000.0,15-05-2020 22:28,530,,"Love for mom and dad. â¤ï¸
Tattoo done at #tattoobaba #tattooed #tattooinginjaipur #tattooartinjaipur #tattooinindia #tattooinjaipur #inked #tatoo #artist #jaipurart #jaipurtrend #fashion #lockdown #staysafe #stayhomeâ¦  https://www.instagram.com/p/CAN06kDgiCF/?igshid=1lmkhcl00r0ybÂ â¦","['#tattoobaba', '#tattooed', '#tattooinginjaipur', '#tattooartinjaipur', '#tattooinindia', '#tattooinjaipur', '#inked', '#tatoo', '#artist', '#jaipurart', '#jaipurtrend', '#fashion', '#lockdown', '#staysafe', '#stayhome']",[],1.05725e+18,1.05725e+18,Tattoobaba1,Tattoobaba,5,22,https://twitter.com/Tattoobaba1/status/1261340075083698176,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1057247625412571136', 'username': 'Tattoobaba1'}]",,,,,love   mom   dad   tattoo   done   tattoobaba   tattoo   tattooinginjaipur   tattooartinjaipur   tattooinindia   tattooinjaipur   ink   tatoo   artist   jaipurart   jaipurtrend   fashion   lockdown   staysaf   stayhom  ,0
5877,5877,5877,1.26134e+18,1.26134e+18,1589560000000.0,15-05-2020 22:09,530,,"Hand sanitizer wholesale prices 
Only bulk order 
 Watss app : +919803115521
.
.
.
.

#sanitizer #covid #corona #handsanitizer #coronavirus #clean #staysafe #virus #health #washyourhands #mask #antibacterialâ¦  https://www.instagram.com/p/CANy1TTl40H/?igshid=92a8dzuzew41Â â¦","['#sanitizer', '#covid', '#corona', '#handsanitizer', '#coronavirus', '#clean', '#staysafe', '#virus', '#health', '#washyourhands', '#mask', '#antibacterial']",[],6.95525e+17,6.95525e+17,JewelsKumar,kumar jewels,5,22,https://twitter.com/JewelsKumar/status/1261335494572589056,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '695525316870012928', 'username': 'JewelsKumar'}]",,,,,hand   sanit   wholesal   price   bulk   order   wat   app   sanit   covid   corona   handsanit   coronaviru   clean   staysaf   viru   health   washyourhand   mask   antibacteri  ,-1
5892,5892,5892,1.26133e+18,1.26133e+18,1589560000000.0,15-05-2020 22:05,530,,"Ù
""Never give up. Today is hard, tomorrow will be worse, but the day after tomorrow will be sunshine.""
.
Model: ms_shahrzad 
.
#coronavirus #covid19 #stayhome #fights #staysafe @ Shiraz, Iran  https://www.instagram.com/p/CANyVqXJP6O/?igshid=u3cqmxq14ngsÂ â¦","['#coronavirus', '#covid19', '#stayhome', '#fights', '#staysafe']",[],49290406.0,49290406.0,pezhmanism,Pezhman Tourtiz,5,22,https://twitter.com/pezhmanism/status/1261334407186731009,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '49290406', 'username': 'pezhmanism'}]",,,,,never   give   today   hard   tomorrow   wors   day   tomorrow   sunshin   model   m   shahrzad   coronaviru   covid   stayhom   fight   staysaf   shiraz   iran  ,-1
5908,5908,5908,1.26133e+18,1.26133e+18,1589560000000.0,15-05-2020 22:01,530,,"Four walls, one you, infinite possibilities.
We are together in this.
#stayhome
#workfromhome #quarantinelife #illustrations #illustrationoftheday #staysafe #mumbai #lockdown #hindumuslim #pandemic
#quarantinelove #anamkhandesign #ramadan #Indian #dance #artist #designers pic.twitter.com/HD5jPTBg61","['#stayhome', '#workfromhome', '#quarantinelife', '#illustrations', '#illustrationoftheday', '#staysafe', '#mumbai', '#lockdown', '#hindumuslim', '#pandemic', '#quarantinelove', '#anamkhandesign', '#ramadan', '#indian', '#dance', '#artist', '#designers']",[],1145090520.0,1145090520.0,Anam__Khan,Anam Khan,5,22,https://twitter.com/Anam__Khan/status/1261333489388892160,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1145090520', 'username': 'Anam__Khan'}]",,,,,four   wall   one   infinit   possibl   togeth   stayhom   workfromhom   quarantinelif   illustr   illustrationoftheday   staysaf   mumbai   lockdown   hindumuslim   pandem   quarantinelov   anamkhandesign   ramadan   indian   danc   artist   design  ,-1
5910,5910,5910,1.26133e+18,1.2613e+18,1589560000000.0,15-05-2020 22:01,530,,"Arun should avoid Route ""C"".

Love playing the wonderful contest. Hope to win this contest.
#ContestAlert #lockdown
#TVSCredit #Contest
#StaySafe #COVID
@TVSCredit
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@Im_Monjil pic.twitter.com/t45qJTNhaJ","['#contestalert', '#lockdown', '#tvscredit', '#contest', '#staysafe', '#covid']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261333376553725952,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '2941579968', 'username': 'TVSCredit'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,arun   avoid   rout   c   love   play   wonder   contest   hope   win   contest   contestalert   lockdown   tvscredit   contest   staysaf   covid   tag  ,-1
5917,5917,5917,1.26133e+18,1.2613e+18,1589560000000.0,15-05-2020 22:00,530,,"Answer : Route ""C""

Arun should avoid Route ""C"".

#ContestAlert #lockdown
#TVSCredit #Contest
#StaySafe #COVID
@TVSCredit
Tagging,
@Manab_m3
@esha_112
@GoswamiEsha
@Lilla_Graffeo
@imPalak18
@VHetal
@Im_Monjil pic.twitter.com/ndjrtiOsG2","['#contestalert', '#lockdown', '#tvscredit', '#contest', '#staysafe', '#covid']",[],543276079.0,543276079.0,stopthestart,Esha,5,22,https://twitter.com/stopthestart/status/1261333050064957442,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '543276079', 'username': 'stopthestart'}, {'user_id': '2941579968', 'username': 'TVSCredit'}, {'user_id': '1445758315', 'username': 'Manab_m3'}, {'user_id': '2516985762', 'username': 'esha_112'}, {'user_id': '831742453543731200', 'username': 'GoswamiEsha'}, {'user_id': '973981904', 'username': 'Lilla_Graffeo'}, {'user_id': '1171789465162932224', 'username': 'imPalak18'}, {'user_id': '19386376', 'username': 'VHetal'}, {'user_id': '122311363', 'username': 'Im_Monjil'}]",,,,,answer   rout   c   arun   avoid   rout   c   contestalert   lockdown   tvscredit   contest   staysaf   covid   tag  ,-1
6339,6339,6339,1.2617e+18,1.2617e+18,1589650000000.0,16-05-2020 22:21,530,,"Purnia total corona positive case 26,
Protect yourself from corona and be safe.
#purnia
#purniabihar
#StayHome
#staysafe pic.twitter.com/SWKclA7ajQ","['#purnia', '#purniabihar', '#stayhome', '#staysafe']",[],1.26128e+18,1.26128e+18,Rajmani17071,Rajmani1707,6,22,https://twitter.com/Rajmani17071/status/1261700910788546561,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1261276812157562881', 'username': 'Rajmani17071'}]",,,,,purnia   total   corona   posit   case   protect   corona   safe   purnia   purniabihar   stayhom   staysaf  ,-1
6393,6393,6393,1.2617e+18,1.2617e+18,1589650000000.0,16-05-2020 22:13,530,,A Small Tribute From Our Team of #SionFriendCircle to our #CoronaWarriors @MumbaiPolice @CPMumbaiPolice @DGPMaharashtra who all R there out so that we can be #StaySafe during this #COVID19 #Covid_19 Thank U So much Sir Hope U Like this Tribute 4m our Side #JaiHind #JaiMaharashtra pic.twitter.com/IjTSmu9yqa,"['#sionfriendcircle', '#coronawarriors', '#staysafe', '#covid19', '#covid_19', '#jaihind', '#jaimaharashtra']",[],8.15736e+17,8.15736e+17,Sachins887999,Sachin singh,6,22,https://twitter.com/Sachins887999/status/1261698723123351563,False,1,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '815736462532575232', 'username': 'Sachins887999'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}, {'user_id': '4575856758', 'username': 'CPMumbaiPolice'}, {'user_id': '841645298577424384', 'username': 'DGPMaharashtra'}]",,,,,small   tribut   team   sionfriendcircl   coronawarrior   r   staysaf   covid   covid   thank   u   much   sir   hope   u   like   tribut   side   jaihind   jaimaharashtra  ,-1
340,340,340,1.25736e+18,1.25736e+18,1588610000000.0,04-05-2020 22:59,530,Surfire,"Restaurant Fraternity @nrai_india successfully serves more than #50LakhMeals in 30 days of Lockdown! 
 
Humanity above All as @narendramodi @PMOIndia said!

#FeedTheNeedy #IndiaFightsCorona #CoronaWarriors pic.twitter.com/XFuM8Qgpkb â at Surfire","['#50lakhmeals', '#feedtheneedy', '#indiafightscorona', '#coronawarriors']",[],108917240.0,108917240.0,ishani_work,Ishani Priyadarshini,1,22,https://twitter.com/ishani_work/status/1257361800061956099,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '108917240', 'username': 'ishani_work'}, {'user_id': '2931984426', 'username': 'NRAI_India'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,restaur   fratern   success   serf   lakhmeal   day   lockdown   human   said   feedtheneedi   indiafightscorona   coronawarrior   surfir  ,1
446,446,446,1.25774e+18,1.25774e+18,1588700000000.0,05-05-2020 23:52,530,,"With your #Faith n #Believe ,Our #FeedTheNeedy is still counting it's day. #Day39 th dinner is #Roti n #AalooChana.
#Covid19 #Lockdown #Social_Distancing #bjp4seva
@BJYMinWB @BJP4Bengal @KishorBarmanBJP pic.twitter.com/qCUAgbIduW","['#faith', '#believe', '#feedtheneedy', '#day39', '#roti', '#aaloochana', '#covid19', '#lockdown', '#social_distancing', '#bjp4seva']",[],106047770.0,106047770.0,anandkishorebjp,Anand Kishore Singh,2,23,https://twitter.com/anandkishorebjp/status/1257737404573642755,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '106047770', 'username': 'anandkishorebjp'}, {'user_id': '765215860659134464', 'username': 'BJYMinWB'}, {'user_id': '2984417534', 'username': 'BJP4Bengal'}, {'user_id': '733536313329090560', 'username': 'KishorBarmanBJP'}]",,,,,faith   n   believ   feedtheneedi   still   count   day   day   th   dinner   roti   n   aaloochana   covid   lockdown   social   distanc   bjpseva  ,-1
1254,1254,1254,1.25808e+18,1.25808e+18,1588780000000.0,06-05-2020 22:22,530,,"Successfully we completed #FeedTheNeedy #Day40.
Today's dinner is #Roti n #AalooSoyabean
#Covid19 #Lockdown #Social_Distancing #IndiaAgainstCorona #BJP4Seva @BJP4Bengal @BJYMinWB @KishorBarmanBJP pic.twitter.com/CoXufS1F71","['#feedtheneedy', '#day40', '#roti', '#aaloosoyabean', '#covid19', '#lockdown', '#social_distancing', '#indiaagainstcorona', '#bjp4seva']",[],106047770.0,106047770.0,anandkishorebjp,Anand Kishore Singh,3,22,https://twitter.com/anandkishorebjp/status/1258077289021091842,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '106047770', 'username': 'anandkishorebjp'}, {'user_id': '2984417534', 'username': 'BJP4Bengal'}, {'user_id': '765215860659134464', 'username': 'BJYMinWB'}, {'user_id': '733536313329090560', 'username': 'KishorBarmanBJP'}]",,,,,success   complet   feedtheneedi   day   today   dinner   roti   n   aaloosoyabean   covid   lockdown   social   distanc   indiaagainstcorona   bjpseva  ,-1
2206,2206,2206,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:16,530,,"Distributed Dry Ration to almost 1600 family in Ward no.35 for the 3rd time under my 7 Ramnagar Assembly Constituency.

#FeedTheNeedy
#Covid_19 #IndiaFightsCorona
#coronavirusinindia
#Janaseva pic.twitter.com/wz05De0lvL","['#feedtheneedy', '#covid_19', '#indiafightscorona', '#coronavirusinindia', '#janaseva']",[],8.52436e+17,8.52436e+17,bjpSurajitDatta,Surajit Datta,5,22,https://twitter.com/bjpSurajitDatta/status/1258800459634049024,False,8,2,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '852435990434250753', 'username': 'bjpSurajitDatta'}]",,,,,distribut   dri   ration   almost   famili   ward   rd   time   ramnagar   assembl   constitu   feedtheneedi   covid   indiafightscorona   coronavirusinindia   janaseva  ,1
2259,2259,2259,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:01,530,,"On the auspicious day of #25thBaisakh #RavindraJayanti . Our tribute to him by recalling his word ""The butterfly counts not months but moments, and has time enough.â #FeedTheNeedy #Day42 dinner is #Roti n #AalooParval
#IndiaFightsCorona #Covid_19 #Lockdown #Social_Distancing pic.twitter.com/zjY3xbG57i","['#25thbaisakh', '#ravindrajayanti', '#feedtheneedy', '#day42', '#roti', '#aalooparval', '#indiafightscorona', '#covid_19', '#lockdown', '#social_distancing']",[],106047770.0,106047770.0,anandkishorebjp,Anand Kishore Singh,5,22,https://twitter.com/anandkishorebjp/status/1258796604611420160,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '106047770', 'username': 'anandkishorebjp'}]",,,,,auspici   day   thbaisakh   ravindrajayanti   tribut   recal   word   butterfli   count   month   moment   time   enough   feedtheneedi   day   dinner   roti   n   aalooparv   indiafightscorona   covid   lockdown   social   distanc  ,1
4882,4882,4882,1.2606e+18,1.2606e+18,1589390000000.0,13-05-2020 21:42,530,,"Food grains Distribution to the Needy as a Helping Hand in Corona Pandemic Under Guidance of @bjp4mumbai #Vice President @RameshThakurHQ & #Corporator @isagarsinghbjp ðð»ðð»
#WarAgainstVirus #IndiaFightsCorona #FeedTheNeedy #BJP4Seva pic.twitter.com/Ae2cOdMVbq","['#vice', '#corporator', '#waragainstvirus', '#indiafightscorona', '#feedtheneedy', '#bjp4seva']",[],8.47468e+17,8.47468e+17,AshuFighter111,Ashutosh Pandey,3,21,https://twitter.com/AshuFighter111/status/1260603805764186112,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '847467573373419521', 'username': 'AshuFighter111'}, {'user_id': '2433075943', 'username': 'bjp4mumbai'}, {'user_id': '2587274840', 'username': 'RameshThakurHQ'}, {'user_id': '828791658271477760', 'username': 'isagarsinghbjp'}]",,,,,food   grain   distribut   needi   help   hand   corona   pandem   guidanc   vice   presid   corpor   waragainstviru   indiafightscorona   feedtheneedi   bjpseva  ,1
6165,6165,6165,1.26171e+18,1.26171e+18,1589650000000.0,16-05-2020 23:06,530,,"Sharing few glimpses of Yesterday evening #Distributed 50 #Essential_Food_Materials for helping those needy families affected by lockdown period during #COVID19 from #kmc 69ward office #Ballygunge,South Kolkata..
#FeedTheNeedy
#Food4All #Help4All pic.twitter.com/3wI2UuciOL","['#distributed', '#essential_food_materials', '#covid19', '#kmc', '#ballygunge', '#feedtheneedy', '#food4all', '#help4all']",[],757566613.0,757566613.0,mishrakaushal68,Kaushal Pd. Mishra,6,23,https://twitter.com/mishrakaushal68/status/1261712190605836292,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '757566613', 'username': 'mishrakaushal68'}]",,,,,share   glimps   yesterday   even   distribut   essenti   food   materi   help   needi   famili   affect   lockdown   period   covid   kmc   ward   offic   ballygung   south   kolkata   feedtheneedi   foodal   helpal  ,1
