,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
10,10,10,1.24433E+18,1.24432E+18,1.58551E+12,29-03-2020 23:59,530,,some psychos r still selling Kerala model in the name of more tests are getting done so show more Corona positive cases r reported,[],[],9.2252E+17,9.2252E+17,sanjeev105407,Sanjeev,7,23,https://twitter.com/sanjeev105407/status/1244330877565321216,FALSE,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '922520136761851904', 'username': 'sanjeev105407'}, {'user_id': '1060713474', 'username': 'SmokingSkills_'}, {'user_id': '438525539', 'username': 'Being_Humor'}]",,,,,nan,-1
11,11,11,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:59,530,,"Defy Corona By Defying Incapacity,, log on to this page for Corona related useful information.
 https://sites.google.com/view/defying-covid19/home?authuser=0Â â¦",[],[],1354726560,1354726560,shuja5haider12,Ø´Ø¬Ø§Ø¹ Ø­ÛØ¯Ø±,7,23,https://twitter.com/shuja5haider12/status/1244330874734166018,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1354726560', 'username': 'shuja5haider12'}]",,,,,nan,-1
12,12,12,1.24433E+18,1.24407E+18,1.58551E+12,29-03-2020 23:59,530,,"For Delhi, the need is Article 356,because Lockdown means Lockdown.Delhi Govt. to Compel the employers to support the workers & stop sending them.
For Rahulji, we request him to take rest, Ajay Maken may be asked to take charge & cooperate with the govt. during this crisis period",[],[],79149089,79149089,soumitradg,Soumitra Dasgupta,7,23,https://twitter.com/soumitradg/status/1244330846712037377,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '79149089', 'username': 'soumitradg'}, {'user_id': '258963979', 'username': 'kapskom'}]",,,,,nan,1
13,13,13,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:59,530,,All politicians  of India  must donate one lakh rupees to corona relief fund,[],[],1.21293E+18,1.21293E+18,TiwariAnupam3,Tiwari Anupam,7,23,https://twitter.com/TiwariAnupam3/status/1244330844585484288,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1212926050411278336', 'username': 'TiwariAnupam3'}]",,,,,nan,-1
14,14,14,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:59,530,,"PM @narendramodi requested with folded hands to the entire nation to support #lockdown for their own health & safety.
Have you ever see any PM who is requesting the country and moreover saying âsorryâ for difficulties that people are facing. 
Salute Sir,We will win #IndiaWithModi","['#lockdown', '#indiawithmodi']",[],114666369,114666369,AdityaTrivedi_,Aditya Trivedi,7,23,https://twitter.com/AdityaTrivedi_/status/1244330830928818176,FALSE,1823,24,374,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '114666369', 'username': 'AdityaTrivedi_'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,nan,-1
15,15,15,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:59,530,,"""Logon ka toh kaam hai bolna"" What not our govt has done and is doing to save us from Corona,still there are some trying to question the department and trying to find the loopholes.",[],[],160812862,160812862,Ishneet_Kaur,Ishneet Kaur,7,23,https://twitter.com/Ishneet_Kaur/status/1244330768710733824,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '160812862', 'username': 'Ishneet_Kaur'}]",,,,,nan,0
16,16,16,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,Canada is not taking seriously .Plz apply the strategy of Mr Modi to combat this pandemic.Shutdown only step to combat corna spread.... canada. Otherwise you can see this in itly or USA Spain. These countries was not taking seriously..  https://twitter.com/JustinTrudeau/status/1244282267914166273Â â¦,[],[],350328715,350328715,navinbahri,Rekha fashion,7,23,https://twitter.com/navinbahri/status/1244330724058001409,FALSE,0,0,0,https://twitter.com/JustinTrudeau/status/1244282267914166273,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '350328715', 'username': 'navinbahri'}]",,,,,nan,-1
17,17,17,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,So important in this unusual time of a pandemic is to talk about #mentalhealth .... isolation is a big trigger .... and the feeling g of helplessness is spreading like wildfire .... social isolation does not and should not translate to emotional isolation. https://twitter.com/ndtv/status/1244275585561399296Â â¦,['#mentalhealth'],[],33126290,33126290,preetichandra,preeti chandra,7,23,https://twitter.com/preetichandra/status/1244330678549753856,FALSE,1,0,0,https://twitter.com/ndtv/status/1244275585561399296,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '33126290', 'username': 'preetichandra'}]",,,,,nan,1
18,18,18,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,"Can some one ever imagine that your city too can become a problem !!

@corona #cityname #CoronaPandemie #coronavirus #BeResponsible #BreakTheChain https://twitter.com/ANINewsUP/status/1244238164891328512Â â¦","['#cityname', '#coronapandemie', '#coronavirus', '#beresponsible', '#breakthechain']",[],72519825,72519825,BhavnaUpadhya,Bhavna Upadhya,7,23,https://twitter.com/BhavnaUpadhya/status/1244330677140516864,FALSE,0,0,0,https://twitter.com/ANINewsUP/status/1244238164891328512,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '72519825', 'username': 'BhavnaUpadhya'}, {'user_id': '289900457', 'username': 'corona'}]",,,,,nan,-1
19,19,19,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,@CMOMaharashtra @OfficeofUT @AUThackeray @CPMumbaiPolice @PMOIndia @narendramodi @mnsadhikrut @ShivSena Can you please help him ? He looks really needy.  https://www.facebook.com/100002505807514/posts/2856295041130661/?sfnsn=wiwspwa&d=w&vh=i&extid=3bteG3E,"['#askzee', '#coronavirus', '#coronaviruslockdown']",[],1.13112E+18,1.13112E+18,BhartiSahyog,kashmiri Pandit,7,23,https://twitter.com/BhartiSahyog/status/1244330619586269184,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1131116138538995714', 'username': 'BhartiSahyog'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '1144169755672113155', 'username': 'OfficeofUT'}, {'user_id': '1606048885', 'username': 'AUThackeray'}, {'user_id': '4575856758', 'username': 'CPMumbaiPolice'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1598146819', 'username': 'mnsadhikrut'}, {'user_id': '262488658', 'username': 'ShivSena'}]",,,,,nan,-1
20,20,20,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,"Already seeing many posts and predictions over what will be the condition of the #World after we are done with this #Coronavirus pandemic.

People are mostly talking about a dwindling #globaleconomy and human beings in dire consequences. https://www.linkedin.com/posts/rajdeepbhattacharyakolkata_world-coronavirus-globaleconomy-activity-6650095552698646528-zEeEÂ â¦","['#world', '#coronavirus', '#globaleconomy']",[],25102432,25102432,Rajdeepmadeeasy,Rajdeep Bhattacharya,7,23,https://twitter.com/Rajdeepmadeeasy/status/1244330615144472576,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '25102432', 'username': 'Rajdeepmadeeasy'}]",,,,,nan,-1
21,21,21,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,"Please Follow Lockdown Rules.
.
.
#lockdown2020 #lockdown #beathome #besafe #corona #coronavirus #covid_19 #covid #china #italy #spain #germany #india #pakistan #indore #indonesia #brazil #america #usa #countrylivingâ¦  https://www.instagram.com/p/B-U95gTlbeN/?igshid=9rf9j45288qkÂ â¦","['#lockdown2020', '#lockdown', '#beathome', '#besafe', '#corona', '#coronavirus', '#covid_19', '#covid', '#china', '#italy', '#spain', '#germany', '#india', '#pakistan', '#indore', '#indonesia', '#brazil', '#america', '#usa', '#countryliving']",[],1.10037E+18,1.10037E+18,mrrightrg,Mandeep Singh,7,23,https://twitter.com/mrrightrg/status/1244330593070039041,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1100369099790536704', 'username': 'mrrightrg'}]",,,,,nan,-1
22,22,22,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:58,530,,Total #Coronavirus positive cases in Telangana stand at 70 including one discharged and one death: Telangana Health Department.,['#coronavirus'],[],1.2431E+18,1.2431E+18,COVID19UPDATE18,COVID19 - INDIA,7,23,https://twitter.com/COVID19UPDATE18/status/1244330538237710337,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243104813371424768', 'username': 'COVID19UPDATE18'}]",,,,,nan,-1
23,23,23,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,Seeing #Contagion on @PrimeVideo now! Eerie!!!! Eerily prognostic of what #coronavirus is doing to the world today! Watch n learn... cannot even imagine the post-Corona world...,"['#contagion', '#coronavirus']",[],14112577,14112577,rachitg,Rachit Garg ð®ð³,7,23,https://twitter.com/rachitg/status/1244330454901194754,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '14112577', 'username': 'rachitg'}, {'user_id': '17220817', 'username': 'PrimeVideo'}]",,,,,nan,-1
24,24,24,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,"Please start #Shaktimam Public demand.
There are lots of children in india not stayed home if you start this program #Shaktiman lots of childrens staying at home so please think on it.
Thank you.

#COVID2019india
#coronavirusindia
#Covid_19
#StayHomeStaySafe
#LetsFightCorona https://twitter.com/DDNational/status/1244327211085094912Â â¦","['#shaktimam', '#shaktiman', '#covid2019india', '#coronavirusindia', '#covid_19', '#stayhomestaysafe', '#letsfightcorona']",[],356041098,356041098,Gajanan_Raje,ADV GAjANAN BHOSLE (à¥²à¤¡ à¤à¤à¤¾à¤¨à¤¨ à¤­à¥à¤¸à¤²à¥),7,23,https://twitter.com/Gajanan_Raje/status/1244330420256288768,FALSE,0,1,0,https://twitter.com/DDNational/status/1244327211085094912,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '356041098', 'username': 'Gajanan_Raje'}]",,,,,nan,1
25,25,25,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,Some things about #Covid_19 #CoronaInPakistan #CoronaUpdate pic.twitter.com/6fcOz1z0dF,"['#covid_19', '#coronainpakistan', '#coronaupdate']",[],140753841,140753841,masim15,Muhammad Aasim,7,23,https://twitter.com/masim15/status/1244330418838614017,FALSE,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '140753841', 'username': 'masim15'}]",,,,,nan,-1
26,26,26,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,How many days of lockdown and self isolation for you? #Covid_19 #CoronaLockdown,"['#covid_19', '#coronalockdown']",[],1522894502,1522894502,PurohitAbhinav1,Abhinav Purohit,7,23,https://twitter.com/PurohitAbhinav1/status/1244330337187926016,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1522894502', 'username': 'PurohitAbhinav1'}]",,,,,nan,1
27,27,27,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,"Big news for all Shaktimaan lovers
Our childhood memories will rewind soonð

à¤à¤¬ à¤à¤à¤à¤¾ à¤à¤¸à¤²à¥ à¤®à¤à¤¾ à¤¤à¥ ð
#Shaktimaan
#Doordarshan
#StayHome
#Covid_19india pic.twitter.com/f79b8TuF1T","['#shaktimaan', '#doordarshan', '#stayhome', '#covid_19india']",[],1.00514E+18,1.00514E+18,oyeeharsh,à¤¹arsh ð®ð³,7,23,https://twitter.com/oyeeharsh/status/1244330328728068101,FALSE,10,3,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1005140589237530624', 'username': 'oyeeharsh'}]",,,,,nan,-1
28,28,28,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,"BTS comeback 2020: ""Iam alright
Bring the pain on 
YEAH!""
Corona virus : okayy sirrr hold my beer!",[],[],7.80027E+17,7.80027E+17,PrachiNotDesai,Prachið¥´,7,23,https://twitter.com/PrachiNotDesai/status/1244330295962120193,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '780026507322286080', 'username': 'PrachiNotDesai'}]",,,,,nan,0
29,29,29,1.24433E+18,1.24305E+18,1.58551E+12,29-03-2020 23:57,530,,We should propose that the properties earmarked for the development of Mandir & Masjid and their disciples be acquired to counter the corona wars.,[],[],147620737,147620737,anuphomray,Anup Homray à¦à¦¨à§à¦ª à¦¹à§à¦®à¦°à¦¾à§,7,23,https://twitter.com/anuphomray/status/1244330264651657216,FALSE,5,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '147620737', 'username': 'anuphomray'}, {'user_id': '1161885853636890624', 'username': 'LetusdiscussM'}, {'user_id': '1583435396', 'username': 'royarnab2005'}, {'user_id': '968670936282132480', 'username': 'Ra_shmi_Tweets'}, {'user_id': '988855537', 'username': 'AlamgirTheGreat'}, {'user_id': '827554165060612096', 'username': 'NembuKol'}, {'user_id': '130424630', 'username': 'saileenas'}, {'user_id': '989909505432608768', 'username': 'ComradeMallu'}, {'user_id': '902033775131074560', 'username': 'ngtweets1969'}, {'user_id': '854064936330330113', 'username': 'AmitMukherji15'}, {'user_id': '1019928958928764930', 'username': 'mahuadey20'}, {'user_id': '493941377', 'username': 'India_Resists'}, {'user_id': '118469274', 'username': 'Raj_Shake_Her'}, {'user_id': '19929890', 'username': 'BDUTT'}]",,,,,nan,0
30,30,30,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:57,530,,"Beast Relaxing..!!

#quarantine #quarantinelife #beastcars #tatatiago #tiago #cars #carsofinstagram #indiancars #modifiedcars #modified #100kmphofficial #motorbeam #staytunedindia #goodyear #tatacarsâ¦  https://www.instagram.com/p/B-U9vSLjG-l/?igshid=qcvfrku3yo4rÂ â¦","['#quarantine', '#quarantinelife', '#beastcars', '#tatatiago', '#tiago', '#cars', '#carsofinstagram', '#indiancars', '#modifiedcars', '#modified', '#100kmphofficial', '#motorbeam', '#staytunedindia', '#goodyear', '#tatacars']",[],50561401,50561401,iamtabish_,Tabish,7,23,https://twitter.com/iamtabish_/status/1244330241042133000,FALSE,5,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '50561401', 'username': 'iamtabish_'}]",,,,,nan,-1
31,31,31,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,"To expect humanity in the Modi regime is the biggest mistake

#coronavirus #LockdownWithoutPlan pic.twitter.com/Umb7XOX74w","['#coronavirus', '#lockdownwithoutplan']",[],728686302,728686302,KosalramT,à®à¯à®´ à®¨à®¾à®à¯à®à¯ à®®à¯à®¨à¯à®¤à®©à¯ ð®ð³,7,23,https://twitter.com/KosalramT/status/1244330223207776256,FALSE,48,6,33,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '728686302', 'username': 'KosalramT'}]",,,,,nan,-1
32,32,32,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,These TV channels are certified Corona free they will not get it. Rest should stay at home...  pic.twitter.com/l9fXRVShwz,[],[],56114802,56114802,mryousuf,Rizwan Yousuf,7,23,https://twitter.com/mryousuf/status/1244330222180327425,FALSE,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '56114802', 'username': 'mryousuf'}]",,,,,nan,1
33,33,33,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,Quarantine-myself ð¥  pic.twitter.com/CCfWreoKxO,[],[],470068467,470068467,valentinobahari,Valentino Dicri Bahari,7,23,https://twitter.com/valentinobahari/status/1244330195504553984,FALSE,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '470068467', 'username': 'valentinobahari'}]",,,,,nan,-1
34,34,34,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,"May Lord Shiva fullfill my brother wishðï¸ð

Om Namah Shivay ð
Corona Virus Vayo jai...ðï¸ð
@narendramodi
#Corona #lockdown #Lockdown21 #COVID19 #zeenews #AajtakAntakshari #ABPnews #LockdownDay5 #bestPMever #ProudIndian pic.twitter.com/l12OMDAc9X","['#corona', '#lockdown', '#lockdown21', '#covid19', '#zeenews', '#aajtakantakshari', '#abpnews', '#lockdownday5', '#bestpmever', '#proudindian']",[],610866578,610866578,BeingIndian_7,responsiblecitizenofIndiað®ð³,7,23,https://twitter.com/BeingIndian_7/status/1244330122657726464,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '610866578', 'username': 'BeingIndian_7'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,nan,-1
35,35,35,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,"*How can they just predict ?
In lyrics_'its 2020 for CoronaVirus body stacking up'
*what still unknown to real world/citizens? Afraid i m !
#covid19 #coronatime #pmoindia #drcreep pic.twitter.com/gnsKJustzu","['#covid19', '#coronatime', '#pmoindia', '#drcreep']",[],3040817454,3040817454,PahariSovan,Sovan Pahari,7,23,https://twitter.com/PahariSovan/status/1244330046312996865,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3040817454', 'username': 'PahariSovan'}]",,,,,nan,-1
36,36,36,1.24433E+18,1.24433E+18,1.58551E+12,29-03-2020 23:56,530,,Send âHi â on the above number to receive response to your corona queries. #CoronaChallenge #CoronaUpdate #Covid_19 .  pic.twitter.com/rzzVpUnyxq,"['#coronachallenge', '#coronaupdate', '#covid_19']",[],4806845596,4806845596,VyavahareAshish,Ashish Vyavahare,7,23,https://twitter.com/VyavahareAshish/status/1244330028654968833,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4806845596', 'username': 'VyavahareAshish'}]",,,,,nan,-1
